nodeLatitude,nodeLongitude,geoidHeight
-35.000000,27.166667,26.874
-35.000000,27.208333,26.850
-35.000000,27.250000,26.825
-35.000000,27.291667,26.804
-35.000000,27.333333,26.785
-35.000000,27.375000,26.762
-35.000000,27.416667,26.737
-35.000000,27.458333,26.714
-35.000000,27.500000,26.697
-35.000000,27.541667,26.683
-35.000000,27.583333,26.665
-35.000000,27.625000,26.640
-35.000000,27.666667,26.618
-35.000000,27.708333,26.599
-35.000000,27.750000,26.583
-35.000000,27.791667,26.568
-35.000000,27.833333,26.543
-35.000000,27.875000,26.506
-35.000000,27.916667,26.462
-35.000000,27.958333,26.425
-35.000000,28.000000,26.396
-35.000000,28.041667,26.376
-35.000000,28.083333,26.357
-35.000000,28.125000,26.334
-35.000000,28.166667,26.306
-35.000000,28.208333,26.280
-35.000000,28.250000,26.259
-35.000000,28.291667,26.244
-35.000000,28.333333,26.232
-35.000000,28.375000,26.215
-35.000000,28.416667,26.192
-35.000000,28.458333,26.170
-35.000000,28.500000,26.152
-35.000000,28.541667,26.133
-35.000000,28.583333,26.110
-35.000000,28.625000,26.089
-35.000000,28.666667,26.070
-35.000000,28.708333,26.052
-35.000000,28.750000,26.033
-35.000000,28.791667,26.011
-35.000000,28.833333,25.994
-35.000000,28.875000,25.977
-35.000000,28.916667,25.952
-35.000000,28.958333,25.923
-35.000000,29.000000,25.888
-35.000000,29.041667,25.857
-35.000000,29.083333,25.836
-35.000000,29.125000,25.819
-35.000000,29.166667,25.804
-35.000000,29.208333,25.790
-35.000000,29.250000,25.775
-35.000000,29.291667,25.765
-35.000000,29.333333,25.760
-35.000000,29.375000,25.754
-35.000000,29.416667,25.745
-35.000000,29.458333,25.734
-35.000000,29.500000,25.725
-35.000000,29.541667,25.724
-35.000000,29.583333,25.726
-35.000000,29.625000,25.731
-35.000000,29.666667,25.740
-35.000000,29.708333,25.757
-35.000000,29.750000,25.779
-35.000000,29.791667,25.804
-35.000000,29.833333,25.829
-35.000000,29.875000,25.850
-35.000000,29.916667,25.869
-35.000000,29.958333,25.890
-35.000000,30.000000,25.916
-35.000000,30.041667,25.945
-35.000000,30.083333,25.974
-35.000000,30.125000,26.003
-35.000000,30.166667,26.030
-35.000000,30.208333,26.060
-35.000000,30.250000,26.092
-35.000000,30.291667,26.125
-35.000000,30.333333,26.156
-35.000000,30.375000,26.188
-35.000000,30.416667,26.218
-35.000000,30.458333,26.243
-35.000000,30.500000,26.270
-35.000000,30.541667,26.306
-35.000000,30.583333,26.352
-35.000000,30.625000,26.401
-35.000000,30.666667,26.451
-35.000000,30.708333,26.501
-35.000000,30.750000,26.561
-35.000000,30.791667,26.632
-35.000000,30.833333,26.714
-35.000000,30.875000,26.788
-35.000000,30.916667,26.838
-35.000000,30.958333,26.867
-35.000000,31.000000,26.884
-35.000000,31.041667,26.899
-35.000000,31.083333,26.916
-35.000000,31.125000,26.935
-35.000000,31.166667,26.962
-35.000000,31.208333,26.993
-35.000000,31.250000,27.026
-35.000000,31.291667,27.058
-35.000000,31.333333,27.087
-35.000000,31.375000,27.120
-35.000000,31.416667,27.159
-35.000000,31.458333,27.205
-35.000000,31.500000,27.257
-35.000000,31.541667,27.308
-35.000000,31.583333,27.359
-35.000000,31.625000,27.414
-35.000000,31.666667,27.477
-35.000000,31.708333,27.547
-35.000000,31.750000,27.619
-35.000000,31.791667,27.691
-35.000000,31.833333,27.764
-35.000000,31.875000,27.834
-35.000000,31.916667,27.904
-35.000000,31.958333,27.973
-35.000000,32.000000,28.047
-35.000000,32.041667,28.127
-35.000000,32.083333,28.209
-35.000000,32.125000,28.292
-35.000000,32.166667,28.372
-35.000000,32.208333,28.449
-35.000000,32.250000,28.522
-35.000000,32.291667,28.598
-35.000000,32.333333,28.681
-35.000000,32.375000,28.776
-35.000000,32.416667,28.875
-35.000000,32.458333,28.972
-35.000000,32.500000,29.064
-35.000000,32.541667,29.149
-35.000000,32.583333,29.222
-35.000000,32.625000,29.284
-35.000000,32.666667,29.342
-35.000000,32.708333,29.398
-35.000000,32.750000,29.456
-35.000000,32.791667,29.516
-35.000000,32.833333,29.577
-35.000000,32.875000,29.638
-35.000000,32.916667,29.695
-35.000000,32.958333,29.745
-35.000000,33.000000,29.789
-34.958333,16.000000,26.050
-34.958333,16.041667,26.114
-34.958333,16.083333,26.189
-34.958333,16.125000,26.267
-34.958333,16.166667,26.338
-34.958333,16.208333,26.406
-34.958333,16.250000,26.472
-34.958333,16.291667,26.542
-34.958333,16.333333,26.614
-34.958333,16.375000,26.693
-34.958333,16.416667,26.778
-34.958333,16.458333,26.865
-34.958333,16.500000,26.954
-34.958333,16.541667,27.046
-34.958333,16.583333,27.141
-34.958333,16.625000,27.231
-34.958333,16.666667,27.314
-34.958333,16.708333,27.387
-34.958333,16.750000,27.451
-34.958333,16.791667,27.508
-34.958333,16.833333,27.560
-34.958333,16.875000,27.611
-34.958333,16.916667,27.657
-34.958333,16.958333,27.702
-34.958333,17.000000,27.749
-34.958333,17.041667,27.805
-34.958333,17.083333,27.869
-34.958333,17.125000,27.937
-34.958333,17.166667,28.016
-34.958333,17.208333,28.099
-34.958333,17.250000,28.192
-34.958333,17.291667,28.281
-34.958333,17.333333,28.365
-34.958333,17.375000,28.445
-34.958333,17.416667,28.526
-34.958333,17.458333,28.602
-34.958333,17.500000,28.674
-34.958333,17.541667,28.737
-34.958333,17.583333,28.790
-34.958333,17.625000,28.839
-34.958333,17.666667,28.881
-34.958333,17.708333,28.925
-34.958333,17.750000,28.975
-34.958333,17.791667,29.028
-34.958333,17.833333,29.088
-34.958333,17.875000,29.148
-34.958333,17.916667,29.214
-34.958333,17.958333,29.283
-34.958333,18.000000,29.362
-34.958333,18.041667,29.444
-34.958333,18.083333,29.544
-34.958333,18.125000,29.655
-34.958333,18.166667,29.786
-34.958333,18.208333,29.922
-34.958333,18.250000,30.051
-34.958333,18.291667,30.172
-34.958333,18.333333,30.262
-34.958333,18.375000,30.345
-34.958333,18.416667,30.405
-34.958333,18.458333,30.470
-34.958333,18.500000,30.526
-34.958333,18.541667,30.580
-34.958333,18.583333,30.615
-34.958333,18.625000,30.642
-34.958333,18.666667,30.656
-34.958333,18.708333,30.665
-34.958333,18.750000,30.685
-34.958333,18.791667,30.708
-34.958333,18.833333,30.731
-34.958333,18.875000,30.747
-34.958333,18.916667,30.759
-34.958333,18.958333,30.774
-34.958333,19.000000,30.793
-34.958333,19.041667,30.817
-34.958333,19.083333,30.852
-34.958333,19.125000,30.889
-34.958333,19.166667,30.926
-34.958333,19.208333,30.958
-34.958333,19.250000,30.998
-34.958333,19.291667,31.041
-34.958333,19.333333,31.087
-34.958333,19.375000,31.126
-34.958333,19.416667,31.156
-34.958333,19.458333,31.186
-34.958333,19.500000,31.210
-34.958333,19.541667,31.231
-34.958333,19.583333,31.246
-34.958333,19.625000,31.256
-34.958333,19.666667,31.273
-34.958333,19.708333,31.293
-34.958333,19.750000,31.317
-34.958333,19.791667,31.341
-34.958333,19.833333,31.354
-34.958333,19.875000,31.362
-34.958333,19.916667,31.375
-34.958333,19.958333,31.391
-34.958333,20.000000,31.410
-34.958333,20.041667,31.426
-34.958333,20.083333,31.435
-34.958333,20.125000,31.432
-34.958333,20.166667,31.411
-34.958333,20.208333,31.382
-34.958333,20.250000,31.352
-34.958333,20.291667,31.322
-34.958333,20.333333,31.293
-34.958333,20.375000,31.258
-34.958333,20.416667,31.216
-34.958333,20.458333,31.170
-34.958333,20.500000,31.129
-34.958333,20.541667,31.082
-34.958333,20.583333,31.034
-34.958333,20.625000,30.986
-34.958333,20.666667,30.947
-34.958333,20.708333,30.913
-34.958333,20.750000,30.887
-34.958333,20.791667,30.863
-34.958333,20.833333,30.838
-34.958333,20.875000,30.813
-34.958333,20.916667,30.785
-34.958333,20.958333,30.754
-34.958333,21.000000,30.716
-34.958333,21.041667,30.671
-34.958333,21.083333,30.624
-34.958333,21.125000,30.573
-34.958333,21.166667,30.533
-34.958333,21.208333,30.493
-34.958333,21.250000,30.452
-34.958333,21.291667,30.409
-34.958333,21.333333,30.363
-34.958333,21.375000,30.321
-34.958333,21.416667,30.295
-34.958333,21.458333,30.279
-34.958333,21.500000,30.265
-34.958333,21.541667,30.248
-34.958333,21.583333,30.226
-34.958333,21.625000,30.202
-34.958333,21.666667,30.167
-34.958333,21.708333,30.132
-34.958333,21.750000,30.100
-34.958333,21.791667,30.072
-34.958333,21.833333,30.052
-34.958333,21.875000,30.033
-34.958333,21.916667,30.012
-34.958333,21.958333,29.992
-34.958333,22.000000,29.963
-34.958333,22.041667,29.930
-34.958333,22.083333,29.883
-34.958333,22.125000,29.839
-34.958333,22.166667,29.805
-34.958333,22.208333,29.771
-34.958333,22.250000,29.737
-34.958333,22.291667,29.702
-34.958333,22.333333,29.656
-34.958333,22.375000,29.610
-34.958333,22.416667,29.570
-34.958333,22.458333,29.534
-34.958333,22.500000,29.496
-34.958333,22.541667,29.454
-34.958333,22.583333,29.408
-34.958333,22.625000,29.362
-34.958333,22.666667,29.316
-34.958333,22.708333,29.273
-34.958333,22.750000,29.227
-34.958333,22.791667,29.180
-34.958333,22.833333,29.136
-34.958333,22.875000,29.099
-34.958333,22.916667,29.073
-34.958333,22.958333,29.047
-34.958333,23.000000,29.008
-34.958333,23.041667,28.968
-34.958333,23.083333,28.930
-34.958333,23.125000,28.894
-34.958333,23.166667,28.857
-34.958333,23.208333,28.817
-34.958333,23.250000,28.769
-34.958333,23.291667,28.729
-34.958333,23.333333,28.697
-34.958333,23.375000,28.674
-34.958333,23.416667,28.665
-34.958333,23.458333,28.657
-34.958333,23.500000,28.648
-34.958333,23.541667,28.637
-34.958333,23.583333,28.627
-34.958333,23.625000,28.612
-34.958333,23.666667,28.592
-34.958333,23.708333,28.568
-34.958333,23.750000,28.541
-34.958333,23.791667,28.523
-34.958333,23.833333,28.506
-34.958333,23.875000,28.483
-34.958333,23.916667,28.439
-34.958333,23.958333,28.387
-34.958333,24.000000,28.335
-34.958333,24.041667,28.284
-34.958333,24.083333,28.241
-34.958333,24.125000,28.195
-34.958333,24.166667,28.130
-34.958333,24.208333,28.059
-34.958333,24.250000,27.953
-34.958333,24.291667,27.841
-34.958333,24.333333,27.717
-34.958333,24.375000,27.597
-34.958333,24.416667,27.468
-34.958333,24.458333,27.333
-34.958333,24.500000,27.185
-34.958333,24.541667,27.038
-34.958333,24.583333,26.889
-34.958333,24.625000,26.746
-34.958333,24.666667,26.611
-34.958333,24.708333,26.477
-34.958333,24.750000,26.346
-34.958333,24.791667,26.222
-34.958333,24.833333,26.143
-34.958333,24.875000,26.074
-34.958333,24.916667,26.009
-34.958333,24.958333,25.933
-34.958333,25.000000,25.854
-34.958333,25.041667,25.782
-34.958333,25.083333,25.741
-34.958333,25.125000,25.710
-34.958333,25.166667,25.693
-34.958333,25.208333,25.687
-34.958333,25.250000,25.695
-34.958333,25.291667,25.712
-34.958333,25.333333,25.737
-34.958333,25.375000,25.777
-34.958333,25.416667,25.808
-34.958333,25.458333,25.843
-34.958333,25.500000,25.860
-34.958333,25.541667,25.886
-34.958333,25.583333,25.918
-34.958333,25.625000,25.966
-34.958333,25.666667,26.044
-34.958333,25.708333,26.131
-34.958333,25.750000,26.254
-34.958333,25.791667,26.389
-34.958333,25.833333,26.549
-34.958333,25.875000,26.704
-34.958333,25.916667,26.854
-34.958333,25.958333,26.995
-34.958333,26.000000,27.123
-34.958333,26.041667,27.240
-34.958333,26.083333,27.340
-34.958333,26.125000,27.426
-34.958333,26.166667,27.494
-34.958333,26.208333,27.545
-34.958333,26.250000,27.578
-34.958333,26.291667,27.600
-34.958333,26.333333,27.615
-34.958333,26.375000,27.619
-34.958333,26.416667,27.607
-34.958333,26.458333,27.580
-34.958333,26.500000,27.549
-34.958333,26.541667,27.512
-34.958333,26.583333,27.478
-34.958333,26.625000,27.442
-34.958333,26.666667,27.408
-34.958333,26.708333,27.368
-34.958333,26.750000,27.324
-34.958333,26.791667,27.279
-34.958333,26.833333,27.242
-34.958333,26.875000,27.201
-34.958333,26.916667,27.149
-34.958333,26.958333,27.095
-34.958333,27.000000,27.046
-34.958333,27.041667,27.005
-34.958333,27.083333,26.970
-34.958333,27.125000,26.936
-34.958333,27.166667,26.910
-34.958333,27.208333,26.880
-34.958333,27.250000,26.856
-34.958333,27.291667,26.834
-34.958333,27.333333,26.815
-34.958333,27.375000,26.794
-34.958333,27.416667,26.768
-34.958333,27.458333,26.744
-34.958333,27.500000,26.726
-34.958333,27.541667,26.708
-34.958333,27.583333,26.682
-34.958333,27.625000,26.656
-34.958333,27.666667,26.630
-34.958333,27.708333,26.609
-34.958333,27.750000,26.588
-34.958333,27.791667,26.565
-34.958333,27.833333,26.529
-34.958333,27.875000,26.489
-34.958333,27.916667,26.448
-34.958333,27.958333,26.411
-34.958333,28.000000,26.380
-34.958333,28.041667,26.353
-34.958333,28.083333,26.328
-34.958333,28.125000,26.299
-34.958333,28.166667,26.267
-34.958333,28.208333,26.239
-34.958333,28.250000,26.220
-34.958333,28.291667,26.207
-34.958333,28.333333,26.194
-34.958333,28.375000,26.176
-34.958333,28.416667,26.147
-34.958333,28.458333,26.119
-34.958333,28.500000,26.094
-34.958333,28.541667,26.070
-34.958333,28.583333,26.050
-34.958333,28.625000,26.030
-34.958333,28.666667,26.010
-34.958333,28.708333,25.993
-34.958333,28.750000,25.973
-34.958333,28.791667,25.952
-34.958333,28.833333,25.933
-34.958333,28.875000,25.913
-34.958333,28.916667,25.892
-34.958333,28.958333,25.868
