nodeLatitude,nodeLongitude,velocityEast,velocityNorth,velocityUp
56.0,-170.0,-0.02037,-0.00647,0.0
56.25,-170.0,-0.02107,-0.00618,0.0
56.5,-170.0,-0.02177,-0.0059,0.0
56.75,-170.0,-0.0226,-0.0056,0.0
57.0,-170.0,-0.02326,-0.00531,0.0
57.25,-170.0,-0.02339,-0.00503,0.0
57.5,-170.0,-0.02336,-0.00475,0.0
57.75,-170.0,-0.02341,-0.00446,0.0
58.0,-170.0,-0.02348,-0.00418,0.0
58.25,-170.0,-0.02358,-0.00389,0.0
58.5,-170.0,-0.02369,-0.00361,0.0
58.75,-170.0,-0.0238,-0.00332,0.0
59.0,-170.0,-0.02391,-0.00304,0.0
59.25,-170.0,-0.02402,-0.00276,0.0
59.5,-170.0,-0.02411,-0.00249,0.0
59.75,-170.0,-0.0242,-0.00223,0.0
60.0,-170.0,-0.02428,-0.00197,0.0
60.25,-170.0,-0.02435,-0.00173,0.0
60.5,-170.0,-0.02441,-0.0015,0.0
60.75,-170.0,-0.02447,-0.00128,0.0
61.0,-170.0,-0.02453,-0.00108,0.0
61.25,-170.0,-0.02459,-0.0009,0.0
61.5,-170.0,-0.02466,-0.00074,0.0
61.75,-170.0,-0.02474,-0.00061,0.0
62.0,-170.0,-0.02482,-0.00049,0.0
62.25,-170.0,-0.0249,-0.00039,0.0
62.5,-170.0,-0.02498,-0.00031,0.0
62.75,-170.0,-0.02506,-0.00024,0.0
63.0,-170.0,-0.02512,-0.00019,0.0
63.25,-170.0,-0.02517,-0.00014,0.0
63.5,-170.0,-0.02521,-0.0001,0.0
63.75,-170.0,-0.02522,-7e-05,0.0
64.0,-170.0,-0.02522,-5e-05,0.0
64.25,-170.0,-0.02521,-3e-05,0.0
64.5,-170.0,-0.02518,-2e-05,0.0
64.75,-170.0,-0.02515,-2e-05,0.0
65.0,-170.0,-0.02512,-3e-05,0.0
65.25,-170.0,-0.0251,-3e-05,0.0
65.5,-170.0,-0.02513,-4e-05,0.0
65.75,-170.0,-0.02524,-6e-05,0.0
66.0,-170.0,-0.02539,-7e-05,0.0
66.25,-170.0,-0.02556,-9e-05,0.0
66.5,-170.0,-0.02574,-0.0001,0.0
66.75,-170.0,-0.02591,-0.00012,0.0
67.0,-170.0,-0.02607,-0.00013,0.0
67.25,-170.0,-0.02622,-0.00014,0.0
67.5,-170.0,-0.02635,-0.00016,0.0
67.75,-170.0,-0.02646,-0.00017,0.0
68.0,-170.0,-0.02656,-0.00017,0.0
68.25,-170.0,-0.02664,-0.00018,0.0
68.5,-170.0,-0.02671,-0.00019,0.0
68.75,-170.0,-0.02677,-0.00019,0.0
69.0,-170.0,-0.02682,-0.00019,0.0
69.25,-170.0,-0.02687,-0.00019,0.0
69.5,-170.0,-0.02691,-0.00018,0.0
69.75,-170.0,-0.02696,-0.00017,0.0
70.0,-170.0,-0.02701,-0.00015,0.0
70.25,-170.0,-0.02707,-0.00013,0.0
70.5,-170.0,-0.02714,-0.0001,0.0
70.75,-170.0,-0.02724,-6e-05,0.0
71.0,-170.0,-0.02736,0.0,0.0
71.25,-170.0,-0.02752,7e-05,0.0
71.5,-170.0,-0.02772,0.00016,0.0
71.75,-170.0,-0.02798,0.00028,0.0
72.0,-170.0,-0.02829,0.00042,0.0
72.25,-170.0,-0.02867,0.00058,0.0
72.5,-170.0,-0.02911,0.00078,0.0
72.75,-170.0,-0.02963,0.001,0.0
73.0,-170.0,-0.03019,0.00125,0.0
56.0,-169.75,-0.02018,-0.00658,0.0
56.25,-169.75,-0.02088,-0.00629,0.0
56.5,-169.75,-0.02156,-0.00601,0.0
56.75,-169.75,-0.02227,-0.00571,0.0
57.0,-169.75,-0.02284,-0.00542,0.0
57.25,-169.75,-0.02306,-0.00514,0.0
57.5,-169.75,-0.02315,-0.00486,0.0
57.75,-169.75,-0.02324,-0.00457,0.0
58.0,-169.75,-0.02333,-0.00429,0.0
58.25,-169.75,-0.02344,-0.004,0.0
58.5,-169.75,-0.02355,-0.00371,0.0
58.75,-169.75,-0.02367,-0.00343,0.0
59.0,-169.75,-0.02378,-0.00315,0.0
59.25,-169.75,-0.02389,-0.00287,0.0
59.5,-169.75,-0.02399,-0.0026,0.0
59.75,-169.75,-0.02408,-0.00233,0.0
60.0,-169.75,-0.02416,-0.00208,0.0
60.25,-169.75,-0.02423,-0.00183,0.0
60.5,-169.75,-0.02429,-0.0016,0.0
60.75,-169.75,-0.02435,-0.00138,0.0
61.0,-169.75,-0.02441,-0.00118,0.0
61.25,-169.75,-0.02447,-0.001,0.0
61.5,-169.75,-0.02453,-0.00084,0.0
61.75,-169.75,-0.02461,-0.00071,0.0
62.0,-169.75,-0.02469,-0.00059,0.0
62.25,-169.75,-0.02478,-0.0005,0.0
62.5,-169.75,-0.02486,-0.00042,0.0
62.75,-169.75,-0.02494,-0.00035,0.0
63.0,-169.75,-0.025,-0.00029,0.0
63.25,-169.75,-0.02505,-0.00025,0.0
63.5,-169.75,-0.02509,-0.00021,0.0
63.75,-169.75,-0.02511,-0.00018,0.0
64.0,-169.75,-0.02511,-0.00016,0.0
64.25,-169.75,-0.02509,-0.00014,0.0
64.5,-169.75,-0.02506,-0.00013,0.0
64.75,-169.75,-0.02502,-0.00013,0.0
65.0,-169.75,-0.02499,-0.00014,0.0
65.25,-169.75,-0.02497,-0.00014,0.0
65.5,-169.75,-0.025,-0.00016,0.0
65.75,-169.75,-0.02511,-0.00017,0.0
66.0,-169.75,-0.02526,-0.00018,0.0
66.25,-169.75,-0.02544,-0.0002,0.0
66.5,-169.75,-0.02562,-0.00022,0.0
66.75,-169.75,-0.02579,-0.00023,0.0
67.0,-169.75,-0.02595,-0.00025,0.0
67.25,-169.75,-0.0261,-0.00026,0.0
67.5,-169.75,-0.02623,-0.00027,0.0
67.75,-169.75,-0.02634,-0.00028,0.0
68.0,-169.75,-0.02644,-0.00029,0.0
68.25,-169.75,-0.02652,-0.0003,0.0
68.5,-169.75,-0.02659,-0.0003,0.0
68.75,-169.75,-0.02665,-0.00031,0.0
69.0,-169.75,-0.0267,-0.00031,0.0
69.25,-169.75,-0.02675,-0.0003,0.0
69.5,-169.75,-0.02679,-0.0003,0.0
69.75,-169.75,-0.02683,-0.00029,0.0
70.0,-169.75,-0.02688,-0.00027,0.0
70.25,-169.75,-0.02693,-0.00025,0.0
70.5,-169.75,-0.027,-0.00022,0.0
70.75,-169.75,-0.0271,-0.00018,0.0
71.0,-169.75,-0.02722,-0.00013,0.0
71.25,-169.75,-0.02737,-5e-05,0.0
71.5,-169.75,-0.02757,4e-05,0.0
71.75,-169.75,-0.02782,0.00015,0.0
72.0,-169.75,-0.02813,0.00029,0.0
72.25,-169.75,-0.02851,0.00045,0.0
72.5,-169.75,-0.02895,0.00065,0.0
72.75,-169.75,-0.02945,0.00086,0.0
73.0,-169.75,-0.03001,0.00111,0.0
56.0,-169.5,-0.02,-0.00669,0.0
56.25,-169.5,-0.02068,-0.0064,0.0
56.5,-169.5,-0.02133,-0.00612,0.0
56.75,-169.5,-0.02199,-0.00583,0.0
57.0,-169.5,-0.02253,-0.00554,0.0
57.25,-169.5,-0.02279,-0.00525,0.0
57.5,-169.5,-0.02293,-0.00497,0.0
57.75,-169.5,-0.02306,-0.00468,0.0
58.0,-169.5,-0.02317,-0.0044,0.0
58.25,-169.5,-0.02329,-0.00411,0.0
58.5,-169.5,-0.02342,-0.00382,0.0
58.75,-169.5,-0.02354,-0.00354,0.0
59.0,-169.5,-0.02366,-0.00325,0.0
59.25,-169.5,-0.02377,-0.00297,0.0
59.5,-169.5,-0.02387,-0.0027,0.0
59.75,-169.5,-0.02396,-0.00244,0.0
60.0,-169.5,-0.02403,-0.00218,0.0
60.25,-169.5,-0.0241,-0.00193,0.0
60.5,-169.5,-0.02417,-0.0017,0.0
60.75,-169.5,-0.02422,-0.00148,0.0
61.0,-169.5,-0.02428,-0.00128,0.0
61.25,-169.5,-0.02434,-0.0011,0.0
61.5,-169.5,-0.02441,-0.00094,0.0
61.75,-169.5,-0.02448,-0.00081,0.0
62.0,-169.5,-0.02457,-0.00069,0.0
62.25,-169.5,-0.02466,-0.0006,0.0
62.5,-169.5,-0.02474,-0.00052,0.0
62.75,-169.5,-0.02482,-0.00045,0.0
63.0,-169.5,-0.02489,-0.0004,0.0
63.25,-169.5,-0.02494,-0.00035,0.0
63.5,-169.5,-0.02498,-0.00032,0.0
63.75,-169.5,-0.02499,-0.00029,0.0
64.0,-169.5,-0.02499,-0.00027,0.0
64.25,-169.5,-0.02498,-0.00025,0.0
64.5,-169.5,-0.02494,-0.00024,0.0
64.75,-169.5,-0.0249,-0.00024,0.0
65.0,-169.5,-0.02486,-0.00025,0.0
65.25,-169.5,-0.02483,-0.00026,0.0
65.5,-169.5,-0.02485,-0.00027,0.0
65.75,-169.5,-0.02496,-0.00028,0.0
66.0,-169.5,-0.02513,-0.0003,0.0
66.25,-169.5,-0.02531,-0.00031,0.0
66.5,-169.5,-0.0255,-0.00033,0.0
66.75,-169.5,-0.02567,-0.00035,0.0
67.0,-169.5,-0.02584,-0.00036,0.0
67.25,-169.5,-0.02599,-0.00038,0.0
67.5,-169.5,-0.02612,-0.00039,0.0
67.75,-169.5,-0.02623,-0.0004,0.0
68.0,-169.5,-0.02633,-0.00041,0.0
68.25,-169.5,-0.02641,-0.00041,0.0
68.5,-169.5,-0.02648,-0.00042,0.0
68.75,-169.5,-0.02653,-0.00042,0.0
69.0,-169.5,-0.02658,-0.00042,0.0
69.25,-169.5,-0.02662,-0.00042,0.0
69.5,-169.5,-0.02666,-0.00042,0.0
69.75,-169.5,-0.0267,-0.00041,0.0
70.0,-169.5,-0.02674,-0.0004,0.0
70.25,-169.5,-0.0268,-0.00038,0.0
70.5,-169.5,-0.02686,-0.00035,0.0
70.75,-169.5,-0.02695,-0.00031,0.0
71.0,-169.5,-0.02706,-0.00025,0.0
71.25,-169.5,-0.02721,-0.00019,0.0
71.5,-169.5,-0.02741,-0.0001,0.0
71.75,-169.5,-0.02766,1e-05,0.0
72.0,-169.5,-0.02796,0.00015,0.0
72.25,-169.5,-0.02834,0.00032,0.0
72.5,-169.5,-0.02878,0.00051,0.0
72.75,-169.5,-0.02927,0.00072,0.0
73.0,-169.5,-0.02984,0.00097,0.0
56.0,-169.25,-0.01981,-0.0068,0.0
56.25,-169.25,-0.02046,-0.00651,0.0
56.5,-169.25,-0.02111,-0.00623,0.0
56.75,-169.25,-0.02174,-0.00594,0.0
57.0,-169.25,-0.02227,-0.00565,0.0
57.25,-169.25,-0.02255,-0.00537,0.0
57.5,-169.25,-0.02272,-0.00508,0.0
57.75,-169.25,-0.02287,-0.00479,0.0
58.0,-169.25,-0.02301,-0.00451,0.0
58.25,-169.25,-0.02314,-0.00422,0.0
58.5,-169.25,-0.02328,-0.00393,0.0
58.75,-169.25,-0.02341,-0.00364,0.0
59.0,-169.25,-0.02353,-0.00336,0.0
59.25,-169.25,-0.02364,-0.00308,0.0
59.5,-169.25,-0.02375,-0.0028,0.0
59.75,-169.25,-0.02384,-0.00254,0.0
60.0,-169.25,-0.02391,-0.00228,0.0
60.25,-169.25,-0.02398,-0.00203,0.0
60.5,-169.25,-0.02404,-0.00179,0.0
60.75,-169.25,-0.0241,-0.00157,0.0
61.0,-169.25,-0.02415,-0.00137,0.0
61.25,-169.25,-0.02421,-0.00119,0.0
61.5,-169.25,-0.02427,-0.00103,0.0
61.75,-169.25,-0.02436,-0.0009,0.0
62.0,-169.25,-0.02444,-0.00079,0.0
62.25,-169.25,-0.02453,-0.00069,0.0
62.5,-169.25,-0.02462,-0.00062,0.0
62.75,-169.25,-0.02471,-0.00055,0.0
63.0,-169.25,-0.02478,-0.0005,0.0
63.25,-169.25,-0.02483,-0.00046,0.0
63.5,-169.25,-0.02487,-0.00042,0.0
63.75,-169.25,-0.02489,-0.00039,0.0
64.0,-169.25,-0.02489,-0.00037,0.0
64.25,-169.25,-0.02486,-0.00036,0.0
64.5,-169.25,-0.02483,-0.00035,0.0
64.75,-169.25,-0.02477,-0.00035,0.0
65.0,-169.25,-0.02472,-0.00036,0.0
65.25,-169.25,-0.02468,-0.00037,0.0
65.5,-169.25,-0.02468,-0.00038,0.0
65.75,-169.25,-0.02481,-0.00039,0.0
66.0,-169.25,-0.02499,-0.00041,0.0
66.25,-169.25,-0.02518,-0.00043,0.0
66.5,-169.25,-0.02538,-0.00045,0.0
66.75,-169.25,-0.02556,-0.00046,0.0
67.0,-169.25,-0.02573,-0.00048,0.0
67.25,-169.25,-0.02588,-0.00049,0.0
67.5,-169.25,-0.02601,-0.0005,0.0
67.75,-169.25,-0.02612,-0.00052,0.0
68.0,-169.25,-0.02622,-0.00052,0.0
68.25,-169.25,-0.0263,-0.00053,0.0
68.5,-169.25,-0.02636,-0.00054,0.0
68.75,-169.25,-0.02642,-0.00054,0.0
69.0,-169.25,-0.02646,-0.00054,0.0
69.25,-169.25,-0.0265,-0.00054,0.0
69.5,-169.25,-0.02653,-0.00054,0.0
69.75,-169.25,-0.02657,-0.00053,0.0
70.0,-169.25,-0.02661,-0.00052,0.0
70.25,-169.25,-0.02665,-0.0005,0.0
70.5,-169.25,-0.02671,-0.00047,0.0
70.75,-169.25,-0.02679,-0.00044,0.0
71.0,-169.25,-0.0269,-0.00039,0.0
71.25,-169.25,-0.02705,-0.00032,0.0
71.5,-169.25,-0.02723,-0.00024,0.0
71.75,-169.25,-0.02747,-0.00013,0.0
72.0,-169.25,-0.02778,1e-05,0.0
72.25,-169.25,-0.02815,0.00017,0.0
72.5,-169.25,-0.02859,0.00036,0.0
72.75,-169.25,-0.02909,0.00058,0.0
73.0,-169.25,-0.02966,0.00083,0.0
56.0,-169.0,-0.01961,-0.00691,0.0
56.25,-169.0,-0.02025,-0.00663,0.0
56.5,-169.0,-0.02088,-0.00634,0.0
56.75,-169.0,-0.02149,-0.00606,0.0
57.0,-169.0,-0.022,-0.00577,0.0
57.25,-169.0,-0.0223,-0.00548,0.0
57.5,-169.0,-0.0225,-0.00519,0.0
57.75,-169.0,-0.02269,-0.0049,0.0
58.0,-169.0,-0.02284,-0.00462,0.0
58.25,-169.0,-0.023,-0.00433,0.0
58.5,-169.0,-0.02314,-0.00404,0.0
58.75,-169.0,-0.02328,-0.00375,0.0
59.0,-169.0,-0.02341,-0.00346,0.0
59.25,-169.0,-0.02352,-0.00318,0.0
59.5,-169.0,-0.02363,-0.0029,0.0
59.75,-169.0,-0.02372,-0.00264,0.0
60.0,-169.0,-0.0238,-0.00237,0.0
60.25,-169.0,-0.02386,-0.00212,0.0
60.5,-169.0,-0.02392,-0.00189,0.0
60.75,-169.0,-0.02397,-0.00166,0.0
61.0,-169.0,-0.02402,-0.00146,0.0
61.25,-169.0,-0.02408,-0.00128,0.0
61.5,-169.0,-0.02414,-0.00112,0.0
61.75,-169.0,-0.02422,-0.00098,0.0
62.0,-169.0,-0.02432,-0.00088,0.0
62.25,-169.0,-0.02441,-0.00079,0.0
62.5,-169.0,-0.02451,-0.00071,0.0
62.75,-169.0,-0.02459,-0.00065,0.0
63.0,-169.0,-0.02467,-0.0006,0.0
63.25,-169.0,-0.02472,-0.00056,0.0
63.5,-169.0,-0.02476,-0.00053,0.0
63.75,-169.0,-0.02478,-0.0005,0.0
64.0,-169.0,-0.02478,-0.00048,0.0
64.25,-169.0,-0.02476,-0.00046,0.0
64.5,-169.0,-0.02472,-0.00045,0.0
64.75,-169.0,-0.02465,-0.00046,0.0
65.0,-169.0,-0.02459,-0.00046,0.0
65.25,-169.0,-0.02452,-0.00048,0.0
65.5,-169.0,-0.02451,-0.00049,0.0
65.75,-169.0,-0.02466,-0.00051,0.0
66.0,-169.0,-0.02486,-0.00052,0.0
66.25,-169.0,-0.02506,-0.00054,0.0
66.5,-169.0,-0.02527,-0.00056,0.0
66.75,-169.0,-0.02546,-0.00058,0.0
67.0,-169.0,-0.02563,-0.00059,0.0
67.25,-169.0,-0.02578,-0.00061,0.0
67.5,-169.0,-0.02591,-0.00062,0.0
67.75,-169.0,-0.02602,-0.00063,0.0
68.0,-169.0,-0.02611,-0.00064,0.0
68.25,-169.0,-0.02619,-0.00065,0.0
68.5,-169.0,-0.02625,-0.00066,0.0
68.75,-169.0,-0.0263,-0.00066,0.0
69.0,-169.0,-0.02634,-0.00066,0.0
69.25,-169.0,-0.02638,-0.00066,0.0
69.5,-169.0,-0.02641,-0.00066,0.0
69.75,-169.0,-0.02644,-0.00066,0.0
70.0,-169.0,-0.02647,-0.00065,0.0
70.25,-169.0,-0.02651,-0.00063,0.0
70.5,-169.0,-0.02656,-0.00061,0.0
70.75,-169.0,-0.02663,-0.00057,0.0
71.0,-169.0,-0.02673,-0.00053,0.0
71.25,-169.0,-0.02686,-0.00046,0.0
71.5,-169.0,-0.02704,-0.00038,0.0
71.75,-169.0,-0.02727,-0.00028,0.0
72.0,-169.0,-0.02757,-0.00014,0.0
72.25,-169.0,-0.02794,2e-05,0.0
72.5,-169.0,-0.02838,0.00021,0.0
72.75,-169.0,-0.02889,0.00043,0.0
73.0,-169.0,-0.02946,0.00068,0.0
56.0,-168.75,-0.01941,-0.00702,0.0
56.25,-168.75,-0.02004,-0.00674,0.0
56.5,-168.75,-0.02065,-0.00646,0.0
56.75,-168.75,-0.02123,-0.00617,0.0
57.0,-168.75,-0.02173,-0.00588,0.0
57.25,-168.75,-0.02205,-0.00559,0.0
57.5,-168.75,-0.02229,-0.00531,0.0
57.75,-168.75,-0.0225,-0.00502,0.0
58.0,-168.75,-0.02268,-0.00472,0.0
58.25,-168.75,-0.02285,-0.00443,0.0
58.5,-168.75,-0.023,-0.00414,0.0
58.75,-168.75,-0.02315,-0.00385,0.0
59.0,-168.75,-0.02328,-0.00357,0.0
59.25,-168.75,-0.0234,-0.00328,0.0
59.5,-168.75,-0.02351,-0.003,0.0
59.75,-168.75,-0.0236,-0.00273,0.0
60.0,-168.75,-0.02368,-0.00247,0.0
60.25,-168.75,-0.02374,-0.00222,0.0
60.5,-168.75,-0.0238,-0.00197,0.0
60.75,-168.75,-0.02384,-0.00175,0.0
61.0,-168.75,-0.02389,-0.00154,0.0
61.25,-168.75,-0.02394,-0.00136,0.0
61.5,-168.75,-0.024,-0.0012,0.0
61.75,-168.75,-0.02409,-0.00107,0.0
62.0,-168.75,-0.02419,-0.00096,0.0
62.25,-168.75,-0.02429,-0.00088,0.0
62.5,-168.75,-0.02439,-0.00081,0.0
62.75,-168.75,-0.02448,-0.00075,0.0
63.0,-168.75,-0.02456,-0.0007,0.0
63.25,-168.75,-0.02462,-0.00066,0.0
63.5,-168.75,-0.02467,-0.00063,0.0
63.75,-168.75,-0.02469,-0.0006,0.0
64.0,-168.75,-0.02468,-0.00058,0.0
64.25,-168.75,-0.02466,-0.00056,0.0
64.5,-168.75,-0.02461,-0.00056,0.0
64.75,-168.75,-0.02453,-0.00056,0.0
65.0,-168.75,-0.02445,-0.00057,0.0
65.25,-168.75,-0.02435,-0.00058,0.0
65.5,-168.75,-0.02431,-0.0006,0.0
65.75,-168.75,-0.02448,-0.00062,0.0
66.0,-168.75,-0.02472,-0.00064,0.0
66.25,-168.75,-0.02494,-0.00066,0.0
66.5,-168.75,-0.02516,-0.00067,0.0
66.75,-168.75,-0.02535,-0.00069,0.0
67.0,-168.75,-0.02553,-0.00071,0.0
67.25,-168.75,-0.02568,-0.00073,0.0
67.5,-168.75,-0.02581,-0.00074,0.0
67.75,-168.75,-0.02592,-0.00075,0.0
68.0,-168.75,-0.02601,-0.00076,0.0
68.25,-168.75,-0.02608,-0.00077,0.0
68.5,-168.75,-0.02614,-0.00078,0.0
68.75,-168.75,-0.02619,-0.00078,0.0
69.0,-168.75,-0.02622,-0.00078,0.0
69.25,-168.75,-0.02625,-0.00079,0.0
69.5,-168.75,-0.02628,-0.00078,0.0
69.75,-168.75,-0.0263,-0.00078,0.0
70.0,-168.75,-0.02633,-0.00077,0.0
70.25,-168.75,-0.02636,-0.00076,0.0
70.5,-168.75,-0.0264,-0.00074,0.0
70.75,-168.75,-0.02646,-0.00071,0.0
71.0,-168.75,-0.02655,-0.00067,0.0
71.25,-168.75,-0.02667,-0.00061,0.0
71.5,-168.75,-0.02684,-0.00053,0.0
71.75,-168.75,-0.02706,-0.00043,0.0
72.0,-168.75,-0.02735,-0.0003,0.0
72.25,-168.75,-0.02771,-0.00014,0.0
72.5,-168.75,-0.02815,5e-05,0.0
72.75,-168.75,-0.02866,0.00027,0.0
73.0,-168.75,-0.02924,0.00052,0.0
56.0,-168.5,-0.0192,-0.00714,0.0
56.25,-168.5,-0.01982,-0.00686,0.0
56.5,-168.5,-0.02042,-0.00657,0.0
56.75,-168.5,-0.02098,-0.00629,0.0
57.0,-168.5,-0.02146,-0.006,0.0
57.25,-168.5,-0.02181,-0.00571,0.0
57.5,-168.5,-0.02208,-0.00542,0.0
57.75,-168.5,-0.02231,-0.00513,0.0
58.0,-168.5,-0.02251,-0.00483,0.0
58.25,-168.5,-0.0227,-0.00454,0.0
58.5,-168.5,-0.02286,-0.00425,0.0
58.75,-168.5,-0.02302,-0.00396,0.0
59.0,-168.5,-0.02316,-0.00367,0.0
59.25,-168.5,-0.02329,-0.00338,0.0
59.5,-168.5,-0.0234,-0.0031,0.0
59.75,-168.5,-0.02349,-0.00283,0.0
60.0,-168.5,-0.02357,-0.00256,0.0
60.25,-168.5,-0.02363,-0.0023,0.0
60.5,-168.5,-0.02368,-0.00206,0.0
60.75,-168.5,-0.02372,-0.00183,0.0
61.0,-168.5,-0.02376,-0.00162,0.0
61.25,-168.5,-0.0238,-0.00143,0.0
61.5,-168.5,-0.02386,-0.00127,0.0
61.75,-168.5,-0.02395,-0.00114,0.0
62.0,-168.5,-0.02406,-0.00104,0.0
62.25,-168.5,-0.02417,-0.00096,0.0
62.5,-168.5,-0.02428,-0.0009,0.0
62.75,-168.5,-0.02438,-0.00084,0.0
63.0,-168.5,-0.02446,-0.0008,0.0
63.25,-168.5,-0.02453,-0.00076,0.0
63.5,-168.5,-0.02457,-0.00073,0.0
63.75,-168.5,-0.02459,-0.0007,0.0
64.0,-168.5,-0.02459,-0.00068,0.0
64.25,-168.5,-0.02456,-0.00067,0.0
64.5,-168.5,-0.02451,-0.00066,0.0
64.75,-168.5,-0.02442,-0.00066,0.0
65.0,-168.5,-0.02431,-0.00067,0.0
65.25,-168.5,-0.02416,-0.00069,0.0
65.5,-168.5,-0.02409,-0.00071,0.0
65.75,-168.5,-0.02429,-0.00073,0.0
66.0,-168.5,-0.02458,-0.00075,0.0
66.25,-168.5,-0.02482,-0.00077,0.0
66.5,-168.5,-0.02505,-0.00079,0.0
66.75,-168.5,-0.02526,-0.00081,0.0
67.0,-168.5,-0.02543,-0.00083,0.0
67.25,-168.5,-0.02558,-0.00084,0.0
67.5,-168.5,-0.02571,-0.00086,0.0
67.75,-168.5,-0.02582,-0.00087,0.0
68.0,-168.5,-0.02591,-0.00088,0.0
68.25,-168.5,-0.02598,-0.00089,0.0
68.5,-168.5,-0.02603,-0.00089,0.0
68.75,-168.5,-0.02608,-0.0009,0.0
69.0,-168.5,-0.02611,-0.00091,0.0
69.25,-168.5,-0.02613,-0.00091,0.0
69.5,-168.5,-0.02615,-0.00091,0.0
69.75,-168.5,-0.02617,-0.00091,0.0
70.0,-168.5,-0.02618,-0.0009,0.0
70.25,-168.5,-0.0262,-0.00089,0.0
70.5,-168.5,-0.02624,-0.00088,0.0
70.75,-168.5,-0.02628,-0.00085,0.0
71.0,-168.5,-0.02636,-0.00081,0.0
71.25,-168.5,-0.02646,-0.00076,0.0
71.5,-168.5,-0.02662,-0.00069,0.0
71.75,-168.5,-0.02683,-0.00059,0.0
72.0,-168.5,-0.02711,-0.00047,0.0
72.25,-168.5,-0.02747,-0.00031,0.0
72.5,-168.5,-0.02791,-0.00012,0.0
72.75,-168.5,-0.02842,0.0001,0.0
73.0,-168.5,-0.02899,0.00035,0.0
56.0,-168.25,-0.019,-0.00725,0.0
56.25,-168.25,-0.01961,-0.00697,0.0
56.5,-168.25,-0.02019,-0.00669,0.0
56.75,-168.25,-0.02074,-0.0064,0.0
57.0,-168.25,-0.02122,-0.00611,0.0
57.25,-168.25,-0.02158,-0.00582,0.0
57.5,-168.25,-0.02187,-0.00553,0.0
57.75,-168.25,-0.02213,-0.00524,0.0
58.0,-168.25,-0.02235,-0.00494,0.0
58.25,-168.25,-0.02255,-0.00465,0.0
58.5,-168.25,-0.02273,-0.00435,0.0
58.75,-168.25,-0.02289,-0.00406,0.0
59.0,-168.25,-0.02304,-0.00377,0.0
59.25,-168.25,-0.02317,-0.00348,0.0
59.5,-168.25,-0.02328,-0.0032,0.0
59.75,-168.25,-0.02338,-0.00292,0.0
60.0,-168.25,-0.02345,-0.00265,0.0
60.25,-168.25,-0.02351,-0.00239,0.0
60.5,-168.25,-0.02356,-0.00214,0.0
60.75,-168.25,-0.02359,-0.00191,0.0
61.0,-168.25,-0.02362,-0.00169,0.0
61.25,-168.25,-0.02366,-0.0015,0.0
61.5,-168.25,-0.02372,-0.00134,0.0
61.75,-168.25,-0.02381,-0.00121,0.0
62.0,-168.25,-0.02393,-0.00112,0.0
62.25,-168.25,-0.02405,-0.00104,0.0
62.5,-168.25,-0.02417,-0.00098,0.0
62.75,-168.25,-0.02427,-0.00093,0.0
63.0,-168.25,-0.02436,-0.00089,0.0
63.25,-168.25,-0.02443,-0.00085,0.0
63.5,-168.25,-0.02448,-0.00082,0.0
63.75,-168.25,-0.0245,-0.0008,0.0
64.0,-168.25,-0.0245,-0.00078,0.0
64.25,-168.25,-0.02447,-0.00076,0.0
64.5,-168.25,-0.02441,-0.00076,0.0
64.75,-168.25,-0.02431,-0.00077,0.0
65.0,-168.25,-0.02419,-0.00078,0.0
65.25,-168.25,-0.02399,-0.0008,0.0
65.5,-168.25,-0.02389,-0.00082,0.0
65.75,-168.25,-0.02412,-0.00084,0.0
66.0,-168.25,-0.02445,-0.00086,0.0
66.25,-168.25,-0.02471,-0.00088,0.0
66.5,-168.25,-0.02496,-0.0009,0.0
66.75,-168.25,-0.02516,-0.00092,0.0
67.0,-168.25,-0.02534,-0.00094,0.0
67.25,-168.25,-0.0255,-0.00096,0.0
67.5,-168.25,-0.02562,-0.00097,0.0
67.75,-168.25,-0.02573,-0.00099,0.0
68.0,-168.25,-0.02581,-0.001,0.0
68.25,-168.25,-0.02588,-0.00101,0.0
68.5,-168.25,-0.02593,-0.00101,0.0
68.75,-168.25,-0.02597,-0.00102,0.0
69.0,-168.25,-0.02599,-0.00103,0.0
69.25,-168.25,-0.02601,-0.00103,0.0
69.5,-168.25,-0.02602,-0.00103,0.0
69.75,-168.25,-0.02603,-0.00103,0.0
70.0,-168.25,-0.02604,-0.00103,0.0
70.25,-168.25,-0.02605,-0.00103,0.0
70.5,-168.25,-0.02607,-0.00101,0.0
70.75,-168.25,-0.0261,-0.00099,0.0
71.0,-168.25,-0.02616,-0.00096,0.0
71.25,-168.25,-0.02625,-0.00092,0.0
71.5,-168.25,-0.02638,-0.00085,0.0
71.75,-168.25,-0.02658,-0.00076,0.0
72.0,-168.25,-0.02685,-0.00064,0.0
72.25,-168.25,-0.02721,-0.00048,0.0
72.5,-168.25,-0.02765,-0.00029,0.0
72.75,-168.25,-0.02816,-7e-05,0.0
73.0,-168.25,-0.02874,0.00018,0.0
56.0,-168.0,-0.01879,-0.00737,0.0
56.25,-168.0,-0.0194,-0.00709,0.0
56.5,-168.0,-0.01998,-0.00681,0.0
56.75,-168.0,-0.02051,-0.00652,0.0
57.0,-168.0,-0.02098,-0.00623,0.0
57.25,-168.0,-0.02136,-0.00594,0.0
57.5,-168.0,-0.02167,-0.00565,0.0
57.75,-168.0,-0.02195,-0.00535,0.0
