nodeLatitude,nodeLongitude,geoidHeight
15.5833333,-64.55,-38.8842
15.5833333,-64.5333333,-38.8785
15.5833333,-64.5166667,-38.8713
15.5833333,-64.5,-38.8622
15.5833333,-64.4833333,-38.8509
15.5833333,-64.4666667,-38.8377
15.5833333,-64.45,-38.8229
15.5833333,-64.4333333,-38.8074
15.5833333,-64.4166667,-38.7919
15.5833333,-64.4,-38.7766
15.5833333,-64.3833333,-38.7614
15.5833333,-64.3666667,-38.7458
15.5833333,-64.35,-38.7292
15.5833333,-64.3333333,-38.7109
15.5833333,-64.3166667,-38.6903
15.5833333,-64.3,-38.6669
15.5833333,-64.2833333,-38.6404
15.5833333,-64.2666667,-38.6108
15.5833333,-64.25,-38.5777
15.5833333,-64.2333333,-38.5411
15.5833333,-64.2166667,-38.5001
15.5833333,-64.2,-38.4537
15.5833333,-64.1833333,-38.4009
15.5833333,-64.1666667,-38.3394
15.5833333,-64.15,-38.2676
15.5833333,-64.1333333,-38.1845
15.5833333,-64.1166667,-38.0903
15.5833333,-64.1,-37.9883
15.5833333,-64.0833333,-37.884
15.5833333,-64.0666667,-37.7834
15.5833333,-64.05,-37.6967
15.5833333,-64.0333333,-37.6293
15.5833333,-64.0166667,-37.5843
15.5833333,-64,-37.563
15.6,-69,-29.9171
15.6,-68.9833333,-29.9632
15.6,-68.9666667,-30.0094
15.6,-68.95,-30.0562
15.6,-68.9333333,-30.1039
15.6,-68.9166667,-30.1522
15.6,-68.9,-30.2014
15.6,-68.8833333,-30.2508
15.6,-68.8666667,-30.3004
15.6,-68.85,-30.3502
15.6,-68.8333333,-30.4003
15.6,-68.8166667,-30.45
15.6,-68.8,-30.5013
15.6,-68.7833333,-30.5535
15.6,-68.7666667,-30.6065
15.6,-68.75,-30.6599
15.6,-68.7333333,-30.7136
15.6,-68.7166667,-30.7672
15.6,-68.7,-30.8206
15.6,-68.6833333,-30.8737
15.6,-68.6666667,-30.9262
15.6,-68.65,-30.9782
15.6,-68.6333333,-31.0298
15.6,-68.6166667,-31.0807
15.6,-68.6,-31.1309
15.6,-68.5833333,-31.1797
15.6,-68.5666667,-31.2294
15.6,-68.55,-31.2795
15.6,-68.5333333,-31.33
15.6,-68.5166667,-31.3812
15.6,-68.5,-31.4331
15.6,-68.4833333,-31.4855
15.6,-68.4666667,-31.5382
15.6,-68.45,-31.5909
15.6,-68.4333333,-31.6437
15.6,-68.4166667,-31.6967
15.6,-68.4,-31.7501
15.6,-68.3833333,-31.804
15.6,-68.3666667,-31.8582
15.6,-68.35,-31.9125
15.6,-68.3333333,-31.9667
15.6,-68.3166667,-32.0196
15.6,-68.3,-32.0727
15.6,-68.2833333,-32.1247
15.6,-68.2666667,-32.176
15.6,-68.25,-32.2268
15.6,-68.2333333,-32.2778
15.6,-68.2166667,-32.3292
15.6,-68.2,-32.3809
15.6,-68.1833333,-32.4325
15.6,-68.1666667,-32.4837
15.6,-68.15,-32.5344
15.6,-68.1333333,-32.5848
15.6,-68.1166667,-32.6354
15.6,-68.1,-32.6864
15.6,-68.0833333,-32.7378
15.6,-68.0666667,-32.789
15.6,-68.05,-32.8385
15.6,-68.0333333,-32.8876
15.6,-68.0166667,-32.9356
15.6,-68,-32.9827
15.6,-67.9833333,-33.0292
15.6,-67.9666667,-33.0758
15.6,-67.95,-33.1222
15.6,-67.9333333,-33.169
15.6,-67.9166667,-33.2163
15.6,-67.9,-33.2644
15.6,-67.8833333,-33.3136
15.6,-67.8666667,-33.3637
15.6,-67.85,-33.4142
15.6,-67.8333333,-33.4652
15.6,-67.8166667,-33.5162
15.6,-67.8,-33.5673
15.6,-67.7833333,-33.6172
15.6,-67.7666667,-33.6674
15.6,-67.75,-33.7165
15.6,-67.7333333,-33.7647
15.6,-67.7166667,-33.8121
15.6,-67.7,-33.8595
15.6,-67.6833333,-33.9068
15.6,-67.6666667,-33.9545
15.6,-67.65,-34.0021
15.6,-67.6333333,-34.0494
15.6,-67.6166667,-34.0958
15.6,-67.6,-34.1411
15.6,-67.5833333,-34.1852
15.6,-67.5666667,-34.2279
15.6,-67.55,-34.2694
15.6,-67.5333333,-34.3104
15.6,-67.5166667,-34.3509
15.6,-67.5,-34.3916
15.6,-67.4833333,-34.4319
15.6,-67.4666667,-34.4741
15.6,-67.45,-34.5164
15.6,-67.4333333,-34.5588
15.6,-67.4166667,-34.6007
15.6,-67.4,-34.6416
15.6,-67.3833333,-34.6814
15.6,-67.3666667,-34.7209
15.6,-67.35,-34.7597
15.6,-67.3333333,-34.7983
15.6,-67.3166667,-34.8366
15.6,-67.3,-34.8747
15.6,-67.2833333,-34.9121
15.6,-67.2666667,-34.9488
15.6,-67.25,-34.9851
15.6,-67.2333333,-35.0209
15.6,-67.2166667,-35.0561
15.6,-67.2,-35.0905
15.6,-67.1833333,-35.1231
15.6,-67.1666667,-35.1562
15.6,-67.15,-35.189
15.6,-67.1333333,-35.2217
15.6,-67.1166667,-35.2544
15.6,-67.1,-35.2871
15.6,-67.0833333,-35.3195
15.6,-67.0666667,-35.3514
15.6,-67.05,-35.3828
15.6,-67.0333333,-35.4139
15.6,-67.0166667,-35.4447
15.6,-67,-35.4754
15.6,-66.9833333,-35.5056
15.6,-66.9666667,-35.5351
15.6,-66.95,-35.5641
15.6,-66.9333333,-35.5928
15.6,-66.9166667,-35.6214
15.6,-66.9,-35.6501
15.6,-66.8833333,-35.6788
15.6,-66.8666667,-35.708
15.6,-66.85,-35.7367
15.6,-66.8333333,-35.7672
15.6,-66.8166667,-35.7984
15.6,-66.8,-35.8299
15.6,-66.7833333,-35.8613
15.6,-66.7666667,-35.8924
15.6,-66.75,-35.9233
15.6,-66.7333333,-35.9538
15.6,-66.7166667,-35.9844
15.6,-66.7,-36.0153
15.6,-66.6833333,-36.0466
15.6,-66.6666667,-36.0783
15.6,-66.65,-36.11
15.6,-66.6333333,-36.1416
15.6,-66.6166667,-36.1729
15.6,-66.6,-36.2039
15.6,-66.5833333,-36.2345
15.6,-66.5666667,-36.2647
15.6,-66.55,-36.2943
15.6,-66.5333333,-36.3229
15.6,-66.5166667,-36.3507
15.6,-66.5,-36.3775
15.6,-66.4833333,-36.4028
15.6,-66.4666667,-36.4287
15.6,-66.45,-36.4546
15.6,-66.4333333,-36.4805
15.6,-66.4166667,-36.5068
15.6,-66.4,-36.5327
15.6,-66.3833333,-36.5585
15.6,-66.3666667,-36.5835
15.6,-66.35,-36.6076
15.6,-66.3333333,-36.6308
15.6,-66.3166667,-36.6531
15.6,-66.3,-36.6747
15.6,-66.2833333,-36.6958
15.6,-66.2666667,-36.7168
15.6,-66.25,-36.7379
15.6,-66.2333333,-36.7596
15.6,-66.2166667,-36.7818
15.6,-66.2,-36.8043
15.6,-66.1833333,-36.8267
15.6,-66.1666667,-36.8486
15.6,-66.15,-36.8697
15.6,-66.1333333,-36.8897
15.6,-66.1166667,-36.9088
15.6,-66.1,-36.9262
15.6,-66.0833333,-36.9447
15.6,-66.0666667,-36.9632
15.6,-66.05,-36.9822
15.6,-66.0333333,-37.0016
15.6,-66.0166667,-37.021
15.6,-66,-37.0404
15.6,-65.9833333,-37.0599
15.6,-65.9666667,-37.0787
15.6,-65.95,-37.0972
15.6,-65.9333333,-37.1153
15.6,-65.9166667,-37.133
15.6,-65.9,-37.15
15.6,-65.8833333,-37.1663
15.6,-65.8666667,-37.1817
15.6,-65.85,-37.1968
15.6,-65.8333333,-37.2123
15.6,-65.8166667,-37.2285
15.6,-65.8,-37.246
15.6,-65.7833333,-37.2651
15.6,-65.7666667,-37.286
15.6,-65.75,-37.3089
15.6,-65.7333333,-37.3337
15.6,-65.7166667,-37.3604
15.6,-65.7,-37.3887
15.6,-65.6833333,-37.4187
15.6,-65.6666667,-37.4496
15.6,-65.65,-37.484
15.6,-65.6333333,-37.5203
15.6,-65.6166667,-37.5596
15.6,-65.6,-37.6009
15.6,-65.5833333,-37.6437
15.6,-65.5666667,-37.6873
15.6,-65.55,-37.7313
15.6,-65.5333333,-37.775
15.6,-65.5166667,-37.818
15.6,-65.5,-37.8598
15.6,-65.4833333,-37.8999
15.6,-65.4666667,-37.9384
15.6,-65.45,-37.9757
15.6,-65.4333333,-38.0117
15.6,-65.4166667,-38.0468
15.6,-65.4,-38.0811
15.6,-65.3833333,-38.1146
15.6,-65.3666667,-38.1476
15.6,-65.35,-38.1805
15.6,-65.3333333,-38.2132
15.6,-65.3166667,-38.246
15.6,-65.3,-38.2784
15.6,-65.2833333,-38.3103
15.6,-65.2666667,-38.342
15.6,-65.25,-38.3731
15.6,-65.2333333,-38.4037
15.6,-65.2166667,-38.4336
15.6,-65.2,-38.4626
15.6,-65.1833333,-38.4906
15.6,-65.1666667,-38.5167
15.6,-65.15,-38.5428
15.6,-65.1333333,-38.5679
15.6,-65.1166667,-38.5922
15.6,-65.1,-38.616
15.6,-65.0833333,-38.6389
15.6,-65.0666667,-38.6609
15.6,-65.05,-38.6819
15.6,-65.0333333,-38.702
15.6,-65.0166667,-38.7213
15.6,-65,-38.7398
15.6,-64.9833333,-38.7572
15.6,-64.9666667,-38.7731
15.6,-64.95,-38.7876
15.6,-64.9333333,-38.8006
15.6,-64.9166667,-38.8125
15.6,-64.9,-38.8236
15.6,-64.8833333,-38.834
15.6,-64.8666667,-38.8438
15.6,-64.85,-38.8528
15.6,-64.8333333,-38.8616
15.6,-64.8166667,-38.8702
15.6,-64.8,-38.8787
15.6,-64.7833333,-38.8872
15.6,-64.7666667,-38.8957
15.6,-64.75,-38.9037
15.6,-64.7333333,-38.9108
15.6,-64.7166667,-38.9168
15.6,-64.7,-38.9219
15.6,-64.6833333,-38.9261
15.6,-64.6666667,-38.9293
15.6,-64.65,-38.9314
15.6,-64.6333333,-38.9323
15.6,-64.6166667,-38.932
15.6,-64.6,-38.9307
15.6,-64.5833333,-38.9275
15.6,-64.5666667,-38.9242
15.6,-64.55,-38.9199
15.6,-64.5333333,-38.9142
15.6,-64.5166667,-38.9069
15.6,-64.5,-38.8974
15.6,-64.4833333,-38.8859
15.6,-64.4666667,-38.8724
15.6,-64.45,-38.8579
15.6,-64.4333333,-38.8428
15.6,-64.4166667,-38.8276
15.6,-64.4,-38.8126
15.6,-64.3833333,-38.7974
15.6,-64.3666667,-38.7815
15.6,-64.35,-38.7643
15.6,-64.3333333,-38.7452
15.6,-64.3166667,-38.7235
15.6,-64.3,-38.6993
15.6,-64.2833333,-38.6722
15.6,-64.2666667,-38.6425
15.6,-64.25,-38.6097
15.6,-64.2333333,-38.5737
15.6,-64.2166667,-38.5337
15.6,-64.2,-38.4887
15.6,-64.1833333,-38.4375
15.6,-64.1666667,-38.3779
15.6,-64.15,-38.3081
15.6,-64.1333333,-38.2267
15.6,-64.1166667,-38.1337
15.6,-64.1,-38.0326
15.6,-64.0833333,-37.9283
15.6,-64.0666667,-37.8283
15.6,-64.05,-37.7404
15.6,-64.0333333,-37.6713
15.6,-64.0166667,-37.6258
15.6,-64,-37.6048
15.6166667,-69,-29.9571
15.6166667,-68.9833333,-30.0021
15.6166667,-68.9666667,-30.0486
15.6166667,-68.95,-30.0959
15.6166667,-68.9333333,-30.144
15.6166667,-68.9166667,-30.1929
15.6166667,-68.9,-30.2424
15.6166667,-68.8833333,-30.2924
15.6166667,-68.8666667,-30.3422
15.6166667,-68.85,-30.3922
15.6166667,-68.8333333,-30.4424
15.6166667,-68.8166667,-30.4929
15.6166667,-68.8,-30.544
15.6166667,-68.7833333,-30.5958
15.6166667,-68.7666667,-30.6482
15.6166667,-68.75,-30.6999
15.6166667,-68.7333333,-30.753
15.6166667,-68.7166667,-30.8064
15.6166667,-68.7,-30.8596
15.6166667,-68.6833333,-30.9126
15.6166667,-68.6666667,-30.9654
15.6166667,-68.65,-31.0172
15.6166667,-68.6333333,-31.0684
15.6166667,-68.6166667,-31.1188
15.6166667,-68.6,-31.1684
15.6166667,-68.5833333,-31.2176
15.6166667,-68.5666667,-31.2668
15.6166667,-68.55,-31.3165
15.6166667,-68.5333333,-31.3669
15.6166667,-68.5166667,-31.4182
15.6166667,-68.5,-31.4691
15.6166667,-68.4833333,-31.5216
15.6166667,-68.4666667,-31.5744
15.6166667,-68.45,-31.6272
15.6166667,-68.4333333,-31.6801
15.6166667,-68.4166667,-31.733
15.6166667,-68.4,-31.7863
15.6166667,-68.3833333,-31.8399
15.6166667,-68.3666667,-31.894
15.6166667,-68.35,-31.9485
15.6166667,-68.3333333,-32.003
15.6166667,-68.3166667,-32.0572
15.6166667,-68.3,-32.1107
15.6166667,-68.2833333,-32.1632
15.6166667,-68.2666667,-32.2146
15.6166667,-68.25,-32.2656
15.6166667,-68.2333333,-32.3156
15.6166667,-68.2166667,-32.3669
15.6166667,-68.2,-32.4184
15.6166667,-68.1833333,-32.4699
15.6166667,-68.1666667,-32.5214
15.6166667,-68.15,-32.5726
15.6166667,-68.1333333,-32.6237
15.6166667,-68.1166667,-32.6752
15.6166667,-68.1,-32.727
15.6166667,-68.0833333,-32.779
15.6166667,-68.0666667,-32.8308
15.6166667,-68.05,-32.8819
15.6166667,-68.0333333,-32.9318
15.6166667,-68.0166667,-32.9802
15.6166667,-68,-33.0278
15.6166667,-67.9833333,-33.0745
15.6166667,-67.9666667,-33.12
15.6166667,-67.95,-33.1664
15.6166667,-67.9333333,-33.2131
15.6166667,-67.9166667,-33.2604
15.6166667,-67.9,-33.3087
15.6166667,-67.8833333,-33.3581
15.6166667,-67.8666667,-33.4082
15.6166667,-67.85,-33.4588
15.6166667,-67.8333333,-33.5097
15.6166667,-67.8166667,-33.5606
15.6166667,-67.8,-33.6115
15.6166667,-67.7833333,-33.6621
15.6166667,-67.7666667,-33.712
15.6166667,-67.75,-33.761
15.6166667,-67.7333333,-33.809
15.6166667,-67.7166667,-33.8564
15.6166667,-67.7,-33.9036
15.6166667,-67.6833333,-33.9497
15.6166667,-67.6666667,-33.997
15.6166667,-67.65,-34.0444
15.6166667,-67.6333333,-34.0914
15.6166667,-67.6166667,-34.1377
15.6166667,-67.6,-34.183
15.6166667,-67.5833333,-34.2268
15.6166667,-67.5666667,-34.2694
15.6166667,-67.55,-34.3107
15.6166667,-67.5333333,-34.3511
15.6166667,-67.5166667,-34.3914
15.6166667,-67.5,-34.4318
15.6166667,-67.4833333,-34.4728
15.6166667,-67.4666667,-34.5145
15.6166667,-67.45,-34.557
15.6166667,-67.4333333,-34.5993
15.6166667,-67.4166667,-34.6409
15.6166667,-67.4,-34.6818
15.6166667,-67.3833333,-34.7207
15.6166667,-67.3666667,-34.76
15.6166667,-67.35,-34.7985
15.6166667,-67.3333333,-34.8369
15.6166667,-67.3166667,-34.8751
15.6166667,-67.3,-34.9132
15.6166667,-67.2833333,-34.9506
15.6166667,-67.2666667,-34.9875
15.6166667,-67.25,-35.0237
15.6166667,-67.2333333,-35.0593
15.6166667,-67.2166667,-35.0943
15.6166667,-67.2,-35.1286
15.6166667,-67.1833333,-35.1622
15.6166667,-67.1666667,-35.1952
15.6166667,-67.15,-35.228
15.6166667,-67.1333333,-35.2607
15.6166667,-67.1166667,-35.2934
15.6166667,-67.1,-35.3262
15.6166667,-67.0833333,-35.3589
15.6166667,-67.0666667,-35.3903
15.6166667,-67.05,-35.4223
15.6166667,-67.0333333,-35.454
15.6166667,-67.0166667,-35.4854
15.6166667,-67,-35.5165
15.6166667,-66.9833333,-35.5471
15.6166667,-66.9666667,-35.577
15.6166667,-66.95,-35.6063
15.6166667,-66.9333333,-35.6354
15.6166667,-66.9166667,-35.6643
15.6166667,-66.9,-35.6933
15.6166667,-66.8833333,-35.7223
15.6166667,-66.8666667,-35.7517
15.6166667,-66.85,-35.7818
15.6166667,-66.8333333,-35.8126
15.6166667,-66.8166667,-35.844
15.6166667,-66.8,-35.8757
15.6166667,-66.7833333,-35.9073
15.6166667,-66.7666667,-35.9386
15.6166667,-66.75,-35.9696
15.6166667,-66.7333333,-35.9994
15.6166667,-66.7166667,-36.0303
15.6166667,-66.7,-36.0617
15.6166667,-66.6833333,-36.0935
15.6166667,-66.6666667,-36.1255
15.6166667,-66.65,-36.1575
15.6166667,-66.6333333,-36.1893
15.6166667,-66.6166667,-36.2206
15.6166667,-66.6,-36.2515
15.6166667,-66.5833333,-36.2818
15.6166667,-66.5666667,-36.3116
15.6166667,-66.55,-36.3407
15.6166667,-66.5333333,-36.3689
15.6166667,-66.5166667,-36.3963
15.6166667,-66.5,-36.4231
15.6166667,-66.4833333,-36.4495
15.6166667,-66.4666667,-36.4759
15.6166667,-66.45,-36.5025
15.6166667,-66.4333333,-36.5295
15.6166667,-66.4166667,-36.5565
15.6166667,-66.4,-36.5835
15.6166667,-66.3833333,-36.6097
15.6166667,-66.3666667,-36.6338
15.6166667,-66.35,-36.6577
15.6166667,-66.3333333,-36.6805
15.6166667,-66.3166667,-36.7024
15.6166667,-66.3,-36.7237
15.6166667,-66.2833333,-36.7451
15.6166667,-66.2666667,-36.7667
15.6166667,-66.25,-36.7888
15.6166667,-66.2333333,-36.8116
15.6166667,-66.2166667,-36.8347
15.6166667,-66.2,-36.8579
15.6166667,-66.1833333,-36.8809
15.6166667,-66.1666667,-36.9033
15.6166667,-66.15,-36.9246
15.6166667,-66.1333333,-36.9448
15.6166667,-66.1166667,-36.9639
15.6166667,-66.1,-36.9823
15.6166667,-66.0833333,-37.0005
15.6166667,-66.0666667,-37.019
15.6166667,-66.05,-37.0378
15.6166667,-66.0333333,-37.057
15.6166667,-66.0166667,-37.0764
15.6166667,-66,-37.0959
15.6166667,-65.9833333,-37.1153
15.6166667,-65.9666667,-37.1337
15.6166667,-65.95,-37.1528
15.6166667,-65.9333333,-37.1716
15.6166667,-65.9166667,-37.1899
15.6166667,-65.9,-37.2073
15.6166667,-65.8833333,-37.2236
15.6166667,-65.8666667,-37.239
15.6166667,-65.85,-37.2538
15.6166667,-65.8333333,-37.2687
15.6166667,-65.8166667,-37.2843
15.6166667,-65.8,-37.3011
15.6166667,-65.7833333,-37.3196
15.6166667,-65.7666667,-37.3403
15.6166667,-65.75,-37.363
15.6166667,-65.7333333,-37.3878
15.6166667,-65.7166667,-37.4142
15.6166667,-65.7,-37.4419
15.6166667,-65.6833333,-37.4711
15.6166667,-65.6666667,-37.5018
15.6166667,-65.65,-37.5345
15.6166667,-65.6333333,-37.5693
15.6166667,-65.6166667,-37.6065
15.6166667,-65.6,-37.646
15.6166667,-65.5833333,-37.687
15.6166667,-65.5666667,-37.729
15.6166667,-65.55,-37.7714
15.6166667,-65.5333333,-37.8138
15.6166667,-65.5166667,-37.8551
15.6166667,-65.5,-37.8964
15.6166667,-65.4833333,-37.9363
15.6166667,-65.4666667,-37.9749
15.6166667,-65.45,-38.0119
15.6166667,-65.4333333,-38.0476
15.6166667,-65.4166667,-38.0822
15.6166667,-65.4,-38.1157
15.6166667,-65.3833333,-38.1485
15.6166667,-65.3666667,-38.1807
15.6166667,-65.35,-38.2129
15.6166667,-65.3333333,-38.2452
15.6166667,-65.3166667,-38.2777
15.6166667,-65.3,-38.3102
15.6166667,-65.2833333,-38.3426
15.6166667,-65.2666667,-38.3747
15.6166667,-65.25,-38.4064
15.6166667,-65.2333333,-38.4374
15.6166667,-65.2166667,-38.4676
15.6166667,-65.2,-38.4968
15.6166667,-65.1833333,-38.5248
15.6166667,-65.1666667,-38.5517
15.6166667,-65.15,-38.5778
15.6166667,-65.1333333,-38.6029
15.6166667,-65.1166667,-38.6273
15.6166667,-65.1,-38.6508
15.6166667,-65.0833333,-38.6737
15.6166667,-65.0666667,-38.6952
15.6166667,-65.05,-38.7157
15.6166667,-65.0333333,-38.7352
15.6166667,-65.0166667,-38.7541
15.6166667,-65,-38.7713
15.6166667,-64.9833333,-38.7888
15.6166667,-64.9666667,-38.805
15.6166667,-64.95,-38.82
15.6166667,-64.9333333,-38.8337
15.6166667,-64.9166667,-38.8464
15.6166667,-64.9,-38.8584
15.6166667,-64.8833333,-38.8696
15.6166667,-64.8666667,-38.8801
15.6166667,-64.85,-38.8898
15.6166667,-64.8333333,-38.899
15.6166667,-64.8166667,-38.9077
15.6166667,-64.8,-38.9164
15.6166667,-64.7833333,-38.925
15.6166667,-64.7666667,-38.9329
15.6166667,-64.75,-38.9404
15.6166667,-64.7333333,-38.9467
15.6166667,-64.7166667,-38.952
15.6166667,-64.7,-38.9564
15.6166667,-64.6833333,-38.96
15.6166667,-64.6666667,-38.9626
15.6166667,-64.65,-38.9644
15.6166667,-64.6333333,-38.9653
15.6166667,-64.6166667,-38.9653
15.6166667,-64.6,-38.9644
15.6166667,-64.5833333,-38.9627
15.6166667,-64.5666667,-38.96
15.6166667,-64.55,-38.9564
15.6166667,-64.5333333,-38.951
15.6166667,-64.5166667,-38.9437
15.6166667,-64.5,-38.934
15.6166667,-64.4833333,-38.9223
15.6166667,-64.4666667,-38.9089
15.6166667,-64.45,-38.8946
15.6166667,-64.4333333,-38.8799
15.6166667,-64.4166667,-38.8651
15.6166667,-64.4,-38.8502
15.6166667,-64.3833333,-38.835
15.6166667,-64.3666667,-38.819
15.6166667,-64.35,-38.8001
15.6166667,-64.3333333,-38.7801
15.6166667,-64.3166667,-38.7576
15.6166667,-64.3,-38.7324
15.6166667,-64.2833333,-38.7046
15.6166667,-64.2666667,-38.6745
15.6166667,-64.25,-38.6418
15.6166667,-64.2333333,-38.6062
15.6166667,-64.2166667,-38.5672
15.6166667,-64.2,-38.5237
15.6166667,-64.1833333,-38.4741
15.6166667,-64.1666667,-38.4164
15.6166667,-64.15,-38.3484
15.6166667,-64.1333333,-38.2686
15.6166667,-64.1166667,-38.1772
15.6166667,-64.1,-38.0769
15.6166667,-64.0833333,-37.9724
15.6166667,-64.0666667,-37.8712
15.6166667,-64.05,-37.7822
15.6166667,-64.0333333,-37.7118
15.6166667,-64.0166667,-37.6652
15.6166667,-64,-37.6442
15.6333333,-69,-29.9986
15.6333333,-68.9833333,-30.0447
15.6333333,-68.9666667,-30.0916
15.6333333,-68.95,-30.1393
15.6333333,-68.9333333,-30.1878
15.6333333,-68.9166667,-30.2361
15.6333333,-68.9,-30.2861
15.6333333,-68.8833333,-30.3363
15.6333333,-68.8666667,-30.3865
15.6333333,-68.85,-30.4367
15.6333333,-68.8333333,-30.4868
15.6333333,-68.8166667,-30.5372
15.6333333,-68.8,-30.588
15.6333333,-68.7833333,-30.6393
15.6333333,-68.7666667,-30.691
15.6333333,-68.75,-30.7431
15.6333333,-68.7333333,-30.7955
15.6333333,-68.7166667,-30.8482
15.6333333,-68.7,-30.9013
15.6333333,-68.6833333,-30.9544
15.6333333,-68.6666667,-31.0061
15.6333333,-68.65,-31.0579
15.6333333,-68.6333333,-31.1086
15.6333333,-68.6166667,-31.1583
15.6333333,-68.6,-31.2072
15.6333333,-68.5833333,-31.2556
15.6333333,-68.5666667,-31.3042
15.6333333,-68.55,-31.3535
15.6333333,-68.5333333,-31.4037
15.6333333,-68.5166667,-31.4551
15.6333333,-68.5,-31.5072
15.6333333,-68.4833333,-31.56
15.6333333,-68.4666667,-31.6129
15.6333333,-68.45,-31.6657
15.6333333,-68.4333333,-31.7188
15.6333333,-68.4166667,-31.7706
15.6333333,-68.4,-31.8235
15.6333333,-68.3833333,-31.8769
15.6333333,-68.3666667,-31.9307
15.6333333,-68.35,-31.9848
15.6333333,-68.3333333,-32.0391
15.6333333,-68.3166667,-32.0934
15.6333333,-68.3,-32.1471
15.6333333,-68.2833333,-32.1999
15.6333333,-68.2666667,-32.2518
15.6333333,-68.25,-32.3032
15.6333333,-68.2333333,-32.3544
15.6333333,-68.2166667,-32.4058
15.6333333,-68.2,-32.4574
15.6333333,-68.1833333,-32.5091
15.6333333,-68.1666667,-32.561
15.6333333,-68.15,-32.6118
15.6333333,-68.1333333,-32.6637
15.6333333,-68.1166667,-32.716
15.6333333,-68.1,-32.7685
15.6333333,-68.0833333,-32.821
15.6333333,-68.0666667,-32.8732
15.6333333,-68.05,-32.9247
15.6333333,-68.0333333,-32.9751
15.6333333,-68.0166667,-33.0243
15.6333333,-68,-33.0723
15.6333333,-67.9833333,-33.1194
15.6333333,-67.9666667,-33.1662
15.6333333,-67.95,-33.2129
15.6333333,-67.9333333,-33.2598
15.6333333,-67.9166667,-33.3074
15.6333333,-67.9,-33.3559
15.6333333,-67.8833333,-33.4042
15.6333333,-67.8666667,-33.4543
15.6333333,-67.85,-33.5048
15.6333333,-67.8333333,-33.5555
15.6333333,-67.8166667,-33.6062
15.6333333,-67.8,-33.6569
15.6333333,-67.7833333,-33.7073
15.6333333,-67.7666667,-33.7571
15.6333333,-67.75,-33.8061
15.6333333,-67.7333333,-33.8541
15.6333333,-67.7166667,-33.9015
15.6333333,-67.7,-33.9484
15.6333333,-67.6833333,-33.9953
15.6333333,-67.6666667,-34.0422
15.6333333,-67.65,-34.0892
15.6333333,-67.6333333,-34.1362
15.6333333,-67.6166667,-34.1823
15.6333333,-67.6,-34.2264
15.6333333,-67.5833333,-34.2701
15.6333333,-67.5666667,-34.3124
15.6333333,-67.55,-34.3536
15.6333333,-67.5333333,-34.3936
15.6333333,-67.5166667,-34.4335
15.6333333,-67.5,-34.4734
15.6333333,-67.4833333,-34.514
15.6333333,-67.4666667,-34.5555
15.6333333,-67.45,-34.5978
15.6333333,-67.4333333,-34.6402
15.6333333,-67.4166667,-34.6823
15.6333333,-67.4,-34.7233
15.6333333,-67.3833333,-34.7631
15.6333333,-67.3666667,-34.802
15.6333333,-67.35,-34.8404
15.6333333,-67.3333333,-34.8785
15.6333333,-67.3166667,-34.9167
15.6333333,-67.3,-34.9536
15.6333333,-67.2833333,-34.991
15.6333333,-67.2666667,-35.0278
15.6333333,-67.25,-35.064
15.6333333,-67.2333333,-35.0995
15.6333333,-67.2166667,-35.1342
15.6333333,-67.2,-35.1683
15.6333333,-67.1833333,-35.2019
15.6333333,-67.1666667,-35.235
15.6333333,-67.15,-35.2677
15.6333333,-67.1333333,-35.3003
15.6333333,-67.1166667,-35.3329
15.6333333,-67.1,-35.3655
15.6333333,-67.0833333,-35.3983
15.6333333,-67.0666667,-35.4308
15.6333333,-67.05,-35.4632
15.6333333,-67.0333333,-35.4954
15.6333333,-67.0166667,-35.5275
15.6333333,-67,-35.5592
15.6333333,-66.9833333,-35.5903
15.6333333,-66.9666667,-35.6196
15.6333333,-66.95,-35.6493
15.6333333,-66.9333333,-35.6786
15.6333333,-66.9166667,-35.7079
15.6333333,-66.9,-35.7373
15.6333333,-66.8833333,-35.7667
15.6333333,-66.8666667,-35.7964
15.6333333,-66.85,-35.8267
15.6333333,-66.8333333,-35.8576
15.6333333,-66.8166667,-35.8891
15.6333333,-66.8,-35.9206
15.6333333,-66.7833333,-35.9521
15.6333333,-66.7666667,-35.9833
15.6333333,-66.75,-36.0145
15.6333333,-66.7333333,-36.0455
15.6333333,-66.7166667,-36.0768
15.6333333,-66.7,-36.1086
15.6333333,-66.6833333,-36.1407
15.6333333,-66.6666667,-36.1731
15.6333333,-66.65,-36.2055
15.6333333,-66.6333333,-36.2376
15.6333333,-66.6166667,-36.2682
15.6333333,-66.6,-36.2992
15.6333333,-66.5833333,-36.3295
15.6333333,-66.5666667,-36.359
15.6333333,-66.55,-36.3879
15.6333333,-66.5333333,-36.4158
15.6333333,-66.5166667,-36.443
15.6333333,-66.5,-36.4698
15.6333333,-66.4833333,-36.4964
15.6333333,-66.4666667,-36.5234
15.6333333,-66.45,-36.5508
15.6333333,-66.4333333,-36.5786
15.6333333,-66.4166667,-36.6065
15.6333333,-66.4,-36.6339
15.6333333,-66.3833333,-36.6604
15.6333333,-66.3666667,-36.6853
15.6333333,-66.35,-36.7088
15.6333333,-66.3333333,-36.7309
15.6333333,-66.3166667,-36.7521
15.6333333,-66.3,-36.7732
15.6333333,-66.2833333,-36.7947
15.6333333,-66.2666667,-36.8169
