nodeLatitude,nodeLongitude,velocityEast,velocityNorth,velocityUp
63.5,-159.5,-0.02208,-0.0038,0.0
63.75,-159.5,-0.02204,-0.00403,0.0
64.0,-159.5,-0.02199,-0.00426,0.0
64.25,-159.5,-0.02192,-0.00443,0.0
64.5,-159.5,-0.02185,-0.0046,0.0
64.75,-159.5,-0.02177,-0.00476,0.0
65.0,-159.5,-0.0217,-0.00493,0.0
65.25,-159.5,-0.02162,-0.00504,0.0
65.5,-159.5,-0.02155,-0.00516,0.0
65.75,-159.5,-0.02147,-0.00527,0.0
53.25,-159.25,-0.01911,-0.00557,0.0
53.5,-159.25,-0.01693,-0.00627,0.0
53.75,-159.25,-0.01414,-0.00736,0.0
54.0,-159.25,-0.01395,-0.01534,0.0
54.25,-159.25,-0.01237,-0.01602,0.0
54.5,-159.25,-0.0118,-0.01629,0.0
54.75,-159.25,-0.01205,-0.01624,0.0
55.0,-159.25,-0.01286,-0.016,0.0
55.25,-159.25,-0.01373,-0.01553,0.0
55.5,-159.25,-0.01427,-0.01496,0.0
55.75,-159.25,-0.01498,-0.01442,0.0
56.0,-159.25,-0.01587,-0.01369,0.0
56.25,-159.25,-0.01608,-0.0129,0.0
56.5,-159.25,-0.01607,-0.01251,0.0
56.75,-159.25,-0.01884,-0.00824,0.0
57.0,-159.25,-0.01907,-0.00808,0.0
57.25,-159.25,-0.01948,-0.00773,0.0
57.5,-159.25,-0.01992,-0.0073,0.0
57.75,-159.25,-0.02038,-0.00677,0.0
58.0,-159.25,-0.02087,-0.00618,0.0
58.25,-159.25,-0.02145,-0.00564,0.0
58.5,-159.25,-0.02205,-0.00509,0.0
58.75,-159.25,-0.02263,-0.00455,0.0
59.0,-159.25,-0.0232,-0.00402,0.0
59.25,-159.25,-0.02373,-0.00373,0.0
59.5,-159.25,-0.02423,-0.00346,0.0
59.75,-159.25,-0.0247,-0.00322,0.0
60.0,-159.25,-0.02514,-0.003,0.0
60.25,-159.25,-0.02549,-0.00296,0.0
60.5,-159.25,-0.02581,-0.00293,0.0
60.75,-159.25,-0.0261,-0.00292,0.0
61.0,-159.25,-0.02637,-0.00293,0.0
61.25,-159.25,-0.02656,-0.00306,0.0
61.5,-159.25,-0.02672,-0.0032,0.0
61.75,-159.25,-0.02687,-0.00335,0.0
62.0,-159.25,-0.02701,-0.0035,0.0
62.25,-159.25,-0.02212,-0.00259,0.0
62.5,-159.25,-0.02216,-0.00284,0.0
62.75,-159.25,-0.02219,-0.0031,0.0
63.0,-159.25,-0.02222,-0.00335,0.0
63.25,-159.25,-0.02217,-0.00359,0.0
63.5,-159.25,-0.02213,-0.00384,0.0
63.75,-159.25,-0.02208,-0.00408,0.0
64.0,-159.25,-0.02202,-0.00432,0.0
64.25,-159.25,-0.02194,-0.0045,0.0
64.5,-159.25,-0.02187,-0.00467,0.0
64.75,-159.25,-0.02179,-0.00484,0.0
65.0,-159.25,-0.02171,-0.00501,0.0
65.25,-159.25,-0.02163,-0.00513,0.0
65.5,-159.25,-0.02155,-0.00524,0.0
65.75,-159.25,-0.02148,-0.00535,0.0
53.25,-159.0,0.03511,-0.0399,0.0
53.5,-159.0,0.03664,-0.04029,0.0
53.75,-159.0,0.03942,-0.04113,0.0
54.0,-159.0,-0.01421,-0.01553,0.0
54.25,-159.0,-0.01234,-0.01628,0.0
54.5,-159.0,-0.01147,-0.01663,0.0
54.75,-159.0,-0.01156,-0.01662,0.0
55.0,-159.0,-0.0123,-0.0164,0.0
55.25,-159.0,-0.0131,-0.01597,0.0
55.5,-159.0,-0.01366,-0.01536,0.0
55.75,-159.0,-0.01433,-0.01492,0.0
56.0,-159.0,-0.01522,-0.01427,0.0
56.25,-159.0,-0.01563,-0.01341,0.0
56.5,-159.0,-0.01569,-0.0129,0.0
56.75,-159.0,-0.0184,-0.00856,0.0
57.0,-159.0,-0.01861,-0.00833,0.0
57.25,-159.0,-0.01902,-0.00794,0.0
57.5,-159.0,-0.01948,-0.00745,0.0
57.75,-159.0,-0.01997,-0.00687,0.0
58.0,-159.0,-0.0205,-0.00623,0.0
58.25,-159.0,-0.02115,-0.00564,0.0
58.5,-159.0,-0.02181,-0.00505,0.0
58.75,-159.0,-0.02246,-0.00447,0.0
59.0,-159.0,-0.02309,-0.00391,0.0
59.25,-159.0,-0.02366,-0.00361,0.0
59.5,-159.0,-0.02421,-0.00334,0.0
59.75,-159.0,-0.02471,-0.00309,0.0
60.0,-159.0,-0.02518,-0.00288,0.0
60.25,-159.0,-0.02554,-0.00284,0.0
60.5,-159.0,-0.02587,-0.00283,0.0
60.75,-159.0,-0.02617,-0.00283,0.0
61.0,-159.0,-0.02645,-0.00284,0.0
61.25,-159.0,-0.02664,-0.00299,0.0
61.5,-159.0,-0.02681,-0.00315,0.0
61.75,-159.0,-0.02696,-0.00331,0.0
62.0,-159.0,-0.02709,-0.00347,0.0
62.25,-159.0,-0.02219,-0.00256,0.0
62.5,-159.0,-0.02223,-0.00283,0.0
62.75,-159.0,-0.02226,-0.0031,0.0
63.0,-159.0,-0.02228,-0.00337,0.0
63.25,-159.0,-0.02222,-0.00363,0.0
63.5,-159.0,-0.02217,-0.00388,0.0
63.75,-159.0,-0.02211,-0.00414,0.0
64.0,-159.0,-0.02205,-0.00439,0.0
64.25,-159.0,-0.02197,-0.00456,0.0
64.5,-159.0,-0.02189,-0.00474,0.0
64.75,-159.0,-0.0218,-0.00492,0.0
65.0,-159.0,-0.02172,-0.0051,0.0
65.25,-159.0,-0.02164,-0.00521,0.0
65.5,-159.0,-0.02156,-0.00532,0.0
65.75,-159.0,-0.02148,-0.00543,0.0
53.25,-158.75,0.03494,-0.0398,0.0
53.5,-158.75,0.03606,-0.03997,0.0
53.75,-158.75,0.03885,-0.04095,0.0
54.0,-158.75,-0.01462,-0.01559,0.0
54.25,-158.75,-0.01244,-0.01644,0.0
54.5,-158.75,-0.01128,-0.01689,0.0
54.75,-158.75,-0.01112,-0.01683,0.0
55.0,-158.75,-0.01176,-0.01678,0.0
55.25,-158.75,-0.01241,-0.01654,0.0
55.5,-158.75,-0.01295,-0.01592,0.0
55.75,-158.75,-0.01364,-0.0155,0.0
56.0,-158.75,-0.01447,-0.01496,0.0
56.25,-158.75,-0.01502,-0.01411,0.0
56.5,-158.75,-0.01521,-0.01348,0.0
56.75,-158.75,-0.0153,-0.01302,0.0
57.0,-158.75,-0.01813,-0.00867,0.0
57.25,-158.75,-0.01856,-0.00817,0.0
57.5,-158.75,-0.01904,-0.00759,0.0
57.75,-158.75,-0.01958,-0.00693,0.0
58.0,-158.75,-0.02018,-0.00621,0.0
58.25,-158.75,-0.0209,-0.00557,0.0
58.5,-158.75,-0.02163,-0.00494,0.0
58.75,-158.75,-0.02235,-0.00433,0.0
59.0,-158.75,-0.02303,-0.00375,0.0
59.25,-158.75,-0.02365,-0.00344,0.0
59.5,-158.75,-0.02423,-0.00317,0.0
59.75,-158.75,-0.02476,-0.00293,0.0
60.0,-158.75,-0.02525,-0.00272,0.0
60.25,-158.75,-0.02563,-0.0027,0.0
60.5,-158.75,-0.02597,-0.0027,0.0
60.75,-158.75,-0.02628,-0.00271,0.0
61.0,-158.75,-0.02657,-0.00274,0.0
61.25,-158.75,-0.02675,-0.00291,0.0
61.5,-158.75,-0.02692,-0.00308,0.0
61.75,-158.75,-0.02706,-0.00326,0.0
62.0,-158.75,-0.02719,-0.00345,0.0
62.25,-158.75,-0.02228,-0.00253,0.0
62.5,-158.75,-0.02231,-0.00283,0.0
62.75,-158.75,-0.02233,-0.00312,0.0
63.0,-158.75,-0.02234,-0.00341,0.0
63.25,-158.75,-0.02228,-0.00367,0.0
63.5,-158.75,-0.02221,-0.00394,0.0
63.75,-158.75,-0.02215,-0.0042,0.0
64.0,-158.75,-0.02208,-0.00446,0.0
64.25,-158.75,-0.02199,-0.00464,0.0
64.5,-158.75,-0.0219,-0.00482,0.0
64.75,-158.75,-0.02181,-0.005,0.0
65.0,-158.75,-0.02172,-0.00518,0.0
65.25,-158.75,-0.02164,-0.00529,0.0
65.5,-158.75,-0.02156,-0.00541,0.0
65.75,-158.75,-0.02147,-0.00552,0.0
53.25,-158.5,0.03479,-0.03969,0.0
53.5,-158.5,0.03569,-0.03979,0.0
53.75,-158.5,0.03825,-0.04065,0.0
54.0,-158.5,0.04152,-0.04173,0.0
54.25,-158.5,-0.01274,-0.01647,0.0
54.5,-158.5,-0.0112,-0.01707,0.0
54.75,-158.5,-0.01064,-0.01696,0.0
55.0,-158.5,-0.01136,-0.01713,0.0
55.25,-158.5,-0.01165,-0.01727,0.0
55.5,-158.5,-0.01209,-0.01656,0.0
55.75,-158.5,-0.01279,-0.01617,0.0
56.0,-158.5,-0.01356,-0.01573,0.0
56.25,-158.5,-0.01421,-0.01493,0.0
56.5,-158.5,-0.01454,-0.01419,0.0
56.75,-158.5,-0.01472,-0.01356,0.0
57.0,-158.5,-0.01756,-0.00907,0.0
57.25,-158.5,-0.01805,-0.00844,0.0
57.5,-158.5,-0.01858,-0.00774,0.0
57.75,-158.5,-0.01917,-0.00698,0.0
58.0,-158.5,-0.01985,-0.00618,0.0
58.25,-158.5,-0.02064,-0.00549,0.0
58.5,-158.5,-0.02145,-0.00482,0.0
58.75,-158.5,-0.02223,-0.00417,0.0
59.0,-158.5,-0.02298,-0.00357,0.0
59.25,-158.5,-0.02365,-0.00327,0.0
59.5,-158.5,-0.02426,-0.003,0.0
59.75,-158.5,-0.02482,-0.00276,0.0
60.0,-158.5,-0.02533,-0.00256,0.0
60.25,-158.5,-0.02572,-0.00255,0.0
60.5,-158.5,-0.02608,-0.00256,0.0
60.75,-158.5,-0.0264,-0.00259,0.0
61.0,-158.5,-0.02669,-0.00264,0.0
61.25,-158.5,-0.02687,-0.00282,0.0
61.5,-158.5,-0.02703,-0.00301,0.0
61.75,-158.5,-0.02718,-0.00321,0.0
62.0,-158.5,-0.0273,-0.00342,0.0
62.25,-158.5,-0.02238,-0.00251,0.0
62.5,-158.5,-0.02239,-0.00282,0.0
62.75,-158.5,-0.0224,-0.00313,0.0
63.0,-158.5,-0.02239,-0.00344,0.0
63.25,-158.5,-0.02233,-0.00372,0.0
63.5,-158.5,-0.02226,-0.00399,0.0
63.75,-158.5,-0.02218,-0.00426,0.0
64.0,-158.5,-0.02211,-0.00453,0.0
64.25,-158.5,-0.02201,-0.00472,0.0
64.5,-158.5,-0.02192,-0.0049,0.0
64.75,-158.5,-0.02182,-0.00509,0.0
65.0,-158.5,-0.02172,-0.00527,0.0
65.25,-158.5,-0.02164,-0.00538,0.0
65.5,-158.5,-0.02155,-0.00549,0.0
65.75,-158.5,-0.02147,-0.0056,0.0
53.25,-158.25,0.03466,-0.03958,0.0
53.5,-158.25,0.03538,-0.03961,0.0
53.75,-158.25,0.03749,-0.04036,0.0
54.0,-158.25,0.0405,-0.04131,0.0
54.25,-158.25,-0.01315,-0.01637,0.0
54.5,-158.25,-0.01121,-0.01725,0.0
54.75,-158.25,-0.01018,-0.01699,0.0
55.0,-158.25,-0.01112,-0.01706,0.0
55.25,-158.25,-0.01052,-0.01788,0.0
55.5,-158.25,-0.011,-0.01711,0.0
55.75,-158.25,-0.0117,-0.0169,0.0
56.0,-158.25,-0.01242,-0.01658,0.0
56.25,-158.25,-0.01315,-0.01583,0.0
56.5,-158.25,-0.01364,-0.01499,0.0
56.75,-158.25,-0.01396,-0.01418,0.0
57.0,-158.25,-0.01688,-0.00953,0.0
57.25,-158.25,-0.01746,-0.00873,0.0
57.5,-158.25,-0.01807,-0.00789,0.0
57.75,-158.25,-0.01875,-0.00702,0.0
58.0,-158.25,-0.01951,-0.00613,0.0
58.25,-158.25,-0.02039,-0.0054,0.0
58.5,-158.25,-0.02127,-0.00468,0.0
58.75,-158.25,-0.02213,-0.00401,0.0
59.0,-158.25,-0.02295,-0.00339,0.0
59.25,-158.25,-0.02365,-0.00308,0.0
59.5,-158.25,-0.0243,-0.00282,0.0
59.75,-158.25,-0.02488,-0.00259,0.0
60.0,-158.25,-0.02542,-0.00239,0.0
60.25,-158.25,-0.02582,-0.0024,0.0
60.5,-158.25,-0.02619,-0.00242,0.0
60.75,-158.25,-0.02651,-0.00247,0.0
61.0,-158.25,-0.02681,-0.00253,0.0
61.25,-158.25,-0.02699,-0.00273,0.0
61.5,-158.25,-0.02715,-0.00295,0.0
61.75,-158.25,-0.02729,-0.00317,0.0
62.0,-158.25,-0.02741,-0.00339,0.0
62.25,-158.25,-0.02247,-0.00248,0.0
62.5,-158.25,-0.02247,-0.00282,0.0
62.75,-158.25,-0.02247,-0.00315,0.0
63.0,-158.25,-0.02245,-0.00348,0.0
63.25,-158.25,-0.02238,-0.00377,0.0
63.5,-158.25,-0.0223,-0.00405,0.0
63.75,-158.25,-0.02222,-0.00433,0.0
64.0,-158.25,-0.02214,-0.00461,0.0
64.25,-158.25,-0.02203,-0.0048,0.0
64.5,-158.25,-0.02193,-0.00498,0.0
64.75,-158.25,-0.02183,-0.00517,0.0
65.0,-158.25,-0.02172,-0.00536,0.0
65.25,-158.25,-0.02164,-0.00547,0.0
65.5,-158.25,-0.02155,-0.00558,0.0
65.75,-158.25,-0.02147,-0.00569,0.0
53.25,-158.0,0.03455,-0.03945,0.0
53.5,-158.0,0.03514,-0.03943,0.0
53.75,-158.0,0.03644,-0.03975,0.0
54.0,-158.0,0.03956,-0.04087,0.0
54.25,-158.0,-0.01361,-0.01624,0.0
54.5,-158.0,-0.01176,-0.01743,0.0
54.75,-158.0,-0.00998,-0.01752,0.0
55.0,-158.0,-0.01022,-0.01746,0.0
55.25,-158.0,-0.00932,-0.0176,0.0
55.5,-158.0,-0.00971,-0.01751,0.0
55.75,-158.0,-0.01033,-0.01764,0.0
56.0,-158.0,-0.011,-0.0175,0.0
56.25,-158.0,-0.01183,-0.01676,0.0
56.5,-158.0,-0.01249,-0.01583,0.0
56.75,-158.0,-0.013,-0.01485,0.0
57.0,-158.0,-0.01355,-0.01393,0.0
57.25,-158.0,-0.01679,-0.00904,0.0
57.5,-158.0,-0.01752,-0.00806,0.0
57.75,-158.0,-0.0183,-0.00707,0.0
58.0,-158.0,-0.01916,-0.00609,0.0
58.25,-158.0,-0.02013,-0.00529,0.0
58.5,-158.0,-0.0211,-0.00454,0.0
58.75,-158.0,-0.02204,-0.00384,0.0
59.0,-158.0,-0.02292,-0.00319,0.0
59.25,-158.0,-0.02367,-0.00289,0.0
59.5,-158.0,-0.02435,-0.00263,0.0
59.75,-158.0,-0.02496,-0.00241,0.0
60.0,-158.0,-0.02551,-0.00222,0.0
60.25,-158.0,-0.02593,-0.00224,0.0
60.5,-158.0,-0.02631,-0.00228,0.0
60.75,-158.0,-0.02664,-0.00234,0.0
61.0,-158.0,-0.02694,-0.00242,0.0
61.25,-158.0,-0.02712,-0.00265,0.0
61.5,-158.0,-0.02727,-0.00288,0.0
61.75,-158.0,-0.02741,-0.00312,0.0
62.0,-158.0,-0.02752,-0.00336,0.0
62.25,-158.0,-0.02752,-0.0037,0.0
62.5,-158.0,-0.02255,-0.00282,0.0
62.75,-158.0,-0.02254,-0.00317,0.0
63.0,-158.0,-0.02251,-0.00352,0.0
63.25,-158.0,-0.02243,-0.00382,0.0
63.5,-158.0,-0.02234,-0.00411,0.0
63.75,-158.0,-0.02225,-0.0044,0.0
64.0,-158.0,-0.02216,-0.00468,0.0
64.25,-158.0,-0.02205,-0.00487,0.0
64.5,-158.0,-0.02194,-0.00506,0.0
64.75,-158.0,-0.02184,-0.00525,0.0
65.0,-158.0,-0.02172,-0.00544,0.0
65.25,-158.0,-0.02164,-0.00555,0.0
65.5,-158.0,-0.02155,-0.00566,0.0
65.75,-158.0,-0.02147,-0.00578,0.0
53.25,-157.75,0.03445,-0.03932,0.0
53.5,-157.75,0.03497,-0.03927,0.0
53.75,-157.75,0.03601,-0.03941,0.0
54.0,-157.75,0.03894,-0.04039,0.0
54.25,-157.75,0.04253,-0.04143,0.0
54.5,-157.75,-0.01204,-0.01674,0.0
54.75,-157.75,-0.00949,-0.0173,0.0
55.0,-157.75,-0.00875,-0.01873,0.0
55.25,-157.75,-0.00851,-0.01772,0.0
55.5,-157.75,-0.00827,-0.01804,0.0
55.75,-157.75,-0.00867,-0.01844,0.0
56.0,-157.75,-0.0093,-0.01845,0.0
56.25,-157.75,-0.01023,-0.01774,0.0
56.5,-157.75,-0.01111,-0.01669,0.0
56.75,-157.75,-0.01188,-0.01554,0.0
57.0,-157.75,-0.01267,-0.01444,0.0
57.25,-157.75,-0.01609,-0.00936,0.0
57.5,-157.75,-0.01699,-0.0082,0.0
57.75,-157.75,-0.01791,-0.00706,0.0
58.0,-157.75,-0.0189,-0.00597,0.0
58.25,-157.75,-0.01996,-0.00513,0.0
58.5,-157.75,-0.02101,-0.00434,0.0
58.75,-157.75,-0.02201,-0.00362,0.0
59.0,-157.75,-0.02295,-0.00297,0.0
59.25,-157.75,-0.02374,-0.00266,0.0
59.5,-157.75,-0.02446,-0.00241,0.0
59.75,-157.75,-0.0251,-0.00219,0.0
60.0,-157.75,-0.02567,-0.00201,0.0
60.25,-157.75,-0.0261,-0.00205,0.0
60.5,-157.75,-0.02647,-0.00211,0.0
60.75,-157.75,-0.02681,-0.00219,0.0
61.0,-157.75,-0.02711,-0.00229,0.0
61.25,-157.75,-0.02728,-0.00254,0.0
61.5,-157.75,-0.02742,-0.00279,0.0
61.75,-157.75,-0.02754,-0.00306,0.0
62.0,-157.75,-0.02764,-0.00333,0.0
62.25,-157.75,-0.02764,-0.00368,0.0
62.5,-157.75,-0.02265,-0.0028,0.0
62.75,-157.75,-0.02262,-0.00317,0.0
63.0,-157.75,-0.02258,-0.00354,0.0
63.25,-157.75,-0.02248,-0.00385,0.0
63.5,-157.75,-0.02238,-0.00416,0.0
63.75,-157.75,-0.02228,-0.00446,0.0
64.0,-157.75,-0.02218,-0.00476,0.0
64.25,-157.75,-0.02207,-0.00496,0.0
64.5,-157.75,-0.02195,-0.00515,0.0
64.75,-157.75,-0.02184,-0.00534,0.0
65.0,-157.75,-0.02172,-0.00553,0.0
65.25,-157.75,-0.02164,-0.00564,0.0
65.5,-157.75,-0.02155,-0.00575,0.0
65.75,-157.75,-0.02146,-0.00586,0.0
53.25,-157.5,0.03437,-0.0392,0.0
53.5,-157.5,0.03483,-0.03911,0.0
53.75,-157.5,0.03571,-0.03916,0.0
54.0,-157.5,0.03785,-0.0397,0.0
54.25,-157.5,0.04192,-0.04105,0.0
54.5,-157.5,-0.01155,-0.01667,0.0
54.75,-157.5,-0.00879,-0.01741,0.0
55.0,-157.5,-0.00748,-0.01886,0.0
55.25,-157.5,-0.00692,-0.01857,0.0
55.5,-157.5,-0.00644,-0.01887,0.0
55.75,-157.5,-0.0067,-0.0193,0.0
56.0,-157.5,-0.00732,-0.01942,0.0
56.25,-157.5,-0.00837,-0.01875,0.0
56.5,-157.5,-0.00949,-0.01759,0.0
56.75,-157.5,-0.01057,-0.01627,0.0
57.0,-157.5,-0.01166,-0.015,0.0
57.25,-157.5,-0.01285,-0.01352,0.0
57.5,-157.5,-0.01641,-0.00836,0.0
57.75,-157.5,-0.01752,-0.00707,0.0
58.0,-157.5,-0.01864,-0.00584,0.0
58.25,-157.5,-0.0198,-0.00495,0.0
58.5,-157.5,-0.02093,-0.00413,0.0
58.75,-157.5,-0.02201,-0.0034,0.0
59.0,-157.5,-0.023,-0.00273,0.0
59.25,-157.5,-0.02384,-0.00243,0.0
59.5,-157.5,-0.02458,-0.00217,0.0
59.75,-157.5,-0.02525,-0.00197,0.0
60.0,-157.5,-0.02584,-0.00179,0.0
60.25,-157.5,-0.02627,-0.00186,0.0
60.5,-157.5,-0.02665,-0.00194,0.0
60.75,-157.5,-0.02698,-0.00204,0.0
61.0,-157.5,-0.02728,-0.00215,0.0
61.25,-157.5,-0.02744,-0.00243,0.0
61.5,-157.5,-0.02758,-0.00271,0.0
61.75,-157.5,-0.02769,-0.003,0.0
62.0,-157.5,-0.02778,-0.00329,0.0
62.25,-157.5,-0.02775,-0.00367,0.0
62.5,-157.5,-0.02274,-0.00279,0.0
62.75,-157.5,-0.0227,-0.00318,0.0
63.0,-157.5,-0.02265,-0.00356,0.0
63.25,-157.5,-0.02254,-0.00389,0.0
63.5,-157.5,-0.02243,-0.00421,0.0
63.75,-157.5,-0.02231,-0.00453,0.0
64.0,-157.5,-0.0222,-0.00484,0.0
64.25,-157.5,-0.02208,-0.00504,0.0
64.5,-157.5,-0.02196,-0.00523,0.0
64.75,-157.5,-0.02184,-0.00542,0.0
65.0,-157.5,-0.02172,-0.00562,0.0
65.25,-157.5,-0.02163,-0.00572,0.0
65.5,-157.5,-0.02154,-0.00584,0.0
65.75,-157.5,-0.02145,-0.00595,0.0
53.25,-157.25,0.03429,-0.03908,0.0
53.5,-157.25,0.03471,-0.03897,0.0
53.75,-157.25,0.0355,-0.03896,0.0
54.0,-157.25,0.0374,-0.03922,0.0
54.25,-157.25,0.04166,-0.04071,0.0
54.5,-157.25,-0.01109,-0.01686,0.0
54.75,-157.25,-0.00802,-0.01783,0.0
55.0,-157.25,-0.00592,-0.01894,0.0
55.25,-157.25,-0.00475,-0.01948,0.0
55.5,-157.25,-0.00423,-0.01989,0.0
55.75,-157.25,-0.00443,-0.02023,0.0
56.0,-157.25,-0.0051,-0.0204,0.0
56.25,-157.25,-0.00626,-0.01976,0.0
56.5,-157.25,-0.00764,-0.01851,0.0
56.75,-157.25,-0.0091,-0.01705,0.0
57.0,-157.25,-0.01053,-0.01561,0.0
57.25,-157.25,-0.01203,-0.0139,0.0
57.5,-157.25,-0.0158,-0.00854,0.0
57.75,-157.25,-0.01711,-0.00708,0.0
58.0,-157.25,-0.01839,-0.00572,0.0
58.25,-157.25,-0.01966,-0.00477,0.0
58.5,-157.25,-0.02088,-0.00392,0.0
58.75,-157.25,-0.02202,-0.00316,0.0
59.0,-157.25,-0.02307,-0.00249,0.0
59.25,-157.25,-0.02395,-0.00219,0.0
59.5,-157.25,-0.02473,-0.00194,0.0
59.75,-157.25,-0.02541,-0.00174,0.0
60.0,-157.25,-0.02602,-0.00158,0.0
60.25,-157.25,-0.02645,-0.00166,0.0
60.5,-157.25,-0.02683,-0.00176,0.0
60.75,-157.25,-0.02717,-0.00188,0.0
61.0,-157.25,-0.02746,-0.00202,0.0
61.25,-157.25,-0.02761,-0.00232,0.0
61.5,-157.25,-0.02773,-0.00263,0.0
61.75,-157.25,-0.02783,-0.00294,0.0
62.0,-157.25,-0.02791,-0.00326,0.0
62.25,-157.25,-0.02787,-0.00366,0.0
62.5,-157.25,-0.02284,-0.00278,0.0
62.75,-157.25,-0.02278,-0.00319,0.0
63.0,-157.25,-0.02272,-0.00359,0.0
63.25,-157.25,-0.02259,-0.00394,0.0
63.5,-157.25,-0.02247,-0.00427,0.0
63.75,-157.25,-0.02234,-0.0046,0.0
64.0,-157.25,-0.02221,-0.00493,0.0
64.25,-157.25,-0.02209,-0.00512,0.0
64.5,-157.25,-0.02197,-0.00531,0.0
64.75,-157.25,-0.02184,-0.00551,0.0
65.0,-157.25,-0.02172,-0.0057,0.0
65.25,-157.25,-0.02163,-0.00581,0.0
65.5,-157.25,-0.02153,-0.00592,0.0
65.75,-157.25,-0.02144,-0.00603,0.0
53.25,-157.0,0.03422,-0.03895,0.0
53.5,-157.0,0.0346,-0.03884,0.0
53.75,-157.0,0.03533,-0.0388,0.0
54.0,-157.0,0.03705,-0.03899,0.0
54.25,-157.0,0.04149,-0.04044,0.0
54.5,-157.0,0.04597,-0.04169,0.0
54.75,-157.0,-0.00698,-0.01822,0.0
55.0,-157.0,-0.00412,-0.01949,0.0
55.25,-157.0,-0.0025,-0.02035,0.0
55.5,-157.0,-0.00177,-0.02084,0.0
55.75,-157.0,-0.00188,-0.0212,0.0
56.0,-157.0,-0.00265,-0.02139,0.0
56.25,-157.0,-0.00395,-0.02074,0.0
56.5,-157.0,-0.00561,-0.01947,0.0
56.75,-157.0,-0.00748,-0.0179,0.0
57.0,-157.0,-0.0093,-0.01625,0.0
57.25,-157.0,-0.01113,-0.0143,0.0
57.5,-157.0,-0.01278,-0.01243,0.0
57.75,-157.0,-0.01669,-0.00709,0.0
58.0,-157.0,-0.01815,-0.0056,0.0
58.25,-157.0,-0.01954,-0.00459,0.0
58.5,-157.0,-0.02085,-0.0037,0.0
58.75,-157.0,-0.02206,-0.00292,0.0
59.0,-157.0,-0.02317,-0.00225,0.0
59.25,-157.0,-0.02408,-0.00195,0.0
59.5,-157.0,-0.02488,-0.00171,0.0
59.75,-157.0,-0.02559,-0.00152,0.0
60.0,-157.0,-0.02621,-0.00136,0.0
60.25,-157.0,-0.02665,-0.00146,0.0
60.5,-157.0,-0.02703,-0.00158,0.0
60.75,-157.0,-0.02735,-0.00173,0.0
61.0,-157.0,-0.02764,-0.00189,0.0
61.25,-157.0,-0.02778,-0.00221,0.0
61.5,-157.0,-0.02789,-0.00255,0.0
61.75,-157.0,-0.02798,-0.00288,0.0
62.0,-157.0,-0.02804,-0.00322,0.0
62.25,-157.0,-0.02798,-0.00365,0.0
62.5,-157.0,-0.02293,-0.00277,0.0
62.75,-157.0,-0.02286,-0.0032,0.0
63.0,-157.0,-0.02278,-0.00362,0.0
63.25,-157.0,-0.02264,-0.00398,0.0
63.5,-157.0,-0.0225,-0.00433,0.0
63.75,-157.0,-0.02237,-0.00467,0.0
64.0,-157.0,-0.02223,-0.00501,0.0
64.25,-157.0,-0.0221,-0.0052,0.0
64.5,-157.0,-0.02197,-0.0054,0.0
64.75,-157.0,-0.02184,-0.00559,0.0
65.0,-157.0,-0.02171,-0.00579,0.0
65.25,-157.0,-0.02162,-0.0059,0.0
65.5,-157.0,-0.02152,-0.006,0.0
65.75,-157.0,-0.02143,-0.00612,0.0
53.25,-156.75,0.03415,-0.03883,0.0
53.5,-156.75,0.0345,-0.03871,0.0
53.75,-156.75,0.03516,-0.03866,0.0
54.0,-156.75,0.03669,-0.03882,0.0
54.25,-156.75,0.04104,-0.0402,0.0
54.5,-156.75,0.04636,-0.04154,0.0
54.75,-156.75,-0.00587,-0.01865,0.0
55.0,-156.75,-0.00247,-0.02021,0.0
55.25,-156.75,-0.00028,-0.02115,0.0
55.5,-156.75,0.00087,-0.02176,0.0
55.75,-156.75,0.00088,-0.02226,0.0
56.0,-156.75,-6e-05,-0.02236,0.0
56.25,-156.75,-0.00158,-0.02165,0.0
56.5,-156.75,-0.00351,-0.02043,0.0
56.75,-156.75,-0.0058,-0.01876,0.0
57.0,-156.75,-0.00806,-0.0169,0.0
57.25,-156.75,-0.01028,-0.01469,0.0
57.5,-156.75,-0.01226,-0.01259,0.0
57.75,-156.75,-0.01639,-0.00707,0.0
58.0,-156.75,-0.01805,-0.00543,0.0
58.25,-156.75,-0.01956,-0.00435,0.0
58.5,-156.75,-0.02096,-0.00343,0.0
58.75,-156.75,-0.02225,-0.00264,0.0
59.0,-156.75,-0.02341,-0.00196,0.0
59.25,-156.75,-0.02435,-0.00167,0.0
59.5,-156.75,-0.02517,-0.00144,0.0
59.75,-156.75,-0.02587,-0.00126,0.0
60.0,-156.75,-0.02649,-0.00111,0.0
60.25,-156.75,-0.02692,-0.00124,0.0
60.5,-156.75,-0.02729,-0.00139,0.0
60.75,-156.75,-0.0276,-0.00156,0.0
61.0,-156.75,-0.02787,-0.00174,0.0
61.25,-156.75,-0.028,-0.0021,0.0
61.5,-156.75,-0.02809,-0.00246,0.0
61.75,-156.75,-0.02815,-0.00283,0.0
62.0,-156.75,-0.02819,-0.0032,0.0
62.25,-156.75,-0.02811,-0.00365,0.0
62.5,-156.75,-0.02303,-0.00278,0.0
62.75,-156.75,-0.02294,-0.00323,0.0
63.0,-156.75,-0.02284,-0.00367,0.0
